,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
9793,Germany,1996,female,5-14 years,13,4475900,0.29,Germany1996,,"2,503,665,193,657",32147,Millenials
9794,Germany,1997,male,75+ years,1135,1608200,70.58,Germany1997,,"2,218,689,375,141",28420,G.I. Generation
9795,Germany,1997,male,55-74 years,2550,8485700,30.05,Germany1997,,"2,218,689,375,141",28420,Silent
9796,Germany,1997,male,35-54 years,3177,11528000,27.56,Germany1997,,"2,218,689,375,141",28420,Boomers
9797,Germany,1997,female,75+ years,802,3905400,20.54,Germany1997,,"2,218,689,375,141",28420,G.I. Generation
9798,Germany,1997,male,25-34 years,1345,6985900,19.25,Germany1997,,"2,218,689,375,141",28420,Generation X
9799,Germany,1997,male,15-24 years,600,4633400,12.95,Germany1997,,"2,218,689,375,141",28420,Generation X
9800,Germany,1997,female,55-74 years,1175,9736500,12.07,Germany1997,,"2,218,689,375,141",28420,Silent
9801,Germany,1997,female,35-54 years,931,11111600,8.38,Germany1997,,"2,218,689,375,141",28420,Boomers
9802,Germany,1997,female,25-34 years,363,6510000,5.58,Germany1997,,"2,218,689,375,141",28420,Generation X
9803,Germany,1997,female,15-24 years,142,4408500,3.22,Germany1997,,"2,218,689,375,141",28420,Generation X
9804,Germany,1997,male,5-14 years,28,4703100,0.6,Germany1997,,"2,218,689,375,141",28420,Millenials
9805,Germany,1997,female,5-14 years,8,4451600,0.18,Germany1997,,"2,218,689,375,141",28420,Millenials
9806,Germany,1998,male,75+ years,1126,1648000,68.33,Germany1998,,"2,243,225,519,618",28733,G.I. Generation
9807,Germany,1998,male,55-74 years,2542,8601300,29.55,Germany1998,,"2,243,225,519,618",28733,Silent
9808,Germany,1998,male,35-54 years,3039,11704700,25.96,Germany1998,,"2,243,225,519,618",28733,Boomers
9809,Germany,1998,male,25-34 years,1251,6712100,18.64,Germany1998,,"2,243,225,519,618",28733,Generation X
9810,Germany,1998,female,75+ years,701,3977300,17.63,Germany1998,,"2,243,225,519,618",28733,G.I. Generation
9811,Germany,1998,male,15-24 years,589,4635800,12.71,Germany1998,,"2,243,225,519,618",28733,Generation X
9812,Germany,1998,female,55-74 years,1048,9724400,10.78,Germany1998,,"2,243,225,519,618",28733,Silent
9813,Germany,1998,female,35-54 years,855,11290200,7.57,Germany1998,,"2,243,225,519,618",28733,Boomers
9814,Germany,1998,female,25-34 years,298,6286800,4.74,Germany1998,,"2,243,225,519,618",28733,Generation X
9815,Germany,1998,female,15-24 years,155,4413700,3.51,Germany1998,,"2,243,225,519,618",28733,Generation X
9816,Germany,1998,male,5-14 years,34,4658200,0.73,Germany1998,,"2,243,225,519,618",28733,Millenials
9817,Germany,1998,female,5-14 years,16,4418600,0.36,Germany1998,,"2,243,225,519,618",28733,Millenials
9818,Germany,1999,male,75+ years,1045,1684700,62.03,Germany1999,,"2,199,957,383,337",28154,G.I. Generation
9819,Germany,1999,male,55-74 years,2421,8721900,27.76,Germany1999,,"2,199,957,383,337",28154,Silent
9820,Germany,1999,male,35-54 years,2863,11918600,24.02,Germany1999,,"2,199,957,383,337",28154,Boomers
9821,Germany,1999,female,75+ years,749,4045200,18.52,Germany1999,,"2,199,957,383,337",28154,G.I. Generation
9822,Germany,1999,male,25-34 years,1132,6411800,17.65,Germany1999,,"2,199,957,383,337",28154,Generation X
9823,Germany,1999,male,15-24 years,595,4669200,12.74,Germany1999,,"2,199,957,383,337",28154,Generation X
9824,Germany,1999,female,55-74 years,1045,9734700,10.73,Germany1999,,"2,199,957,383,337",28154,Silent
9825,Germany,1999,female,35-54 years,877,11487800,7.63,Germany1999,,"2,199,957,383,337",28154,Boomers
9826,Germany,1999,female,25-34 years,265,6028800,4.4,Germany1999,,"2,199,957,383,337",28154,Generation X
9827,Germany,1999,female,15-24 years,133,4447600,2.99,Germany1999,,"2,199,957,383,337",28154,Generation X
9828,Germany,1999,male,5-14 years,26,4615600,0.56,Germany1999,,"2,199,957,383,337",28154,Millenials
9829,Germany,1999,female,5-14 years,9,4375300,0.21,Germany1999,,"2,199,957,383,337",28154,Millenials
9830,Germany,2000,male,75+ years,1069,1738251,61.5,Germany2000,0.855,"1,949,953,934,034",24922,G.I. Generation
9831,Germany,2000,male,55-74 years,2528,8760853,28.86,Germany2000,0.855,"1,949,953,934,034",24922,Silent
9832,Germany,2000,male,35-54 years,2937,12201076,24.07,Germany2000,0.855,"1,949,953,934,034",24922,Boomers
9833,Germany,2000,female,75+ years,698,4115856,16.96,Germany2000,0.855,"1,949,953,934,034",24922,G.I. Generation
9834,Germany,2000,male,25-34 years,1002,6118772,16.38,Germany2000,0.855,"1,949,953,934,034",24922,Generation X
9835,Germany,2000,male,15-24 years,575,4709057,12.21,Germany2000,0.855,"1,949,953,934,034",24922,Generation X
9836,Germany,2000,female,55-74 years,1020,9663487,10.56,Germany2000,0.855,"1,949,953,934,034",24922,Silent
9837,Germany,2000,female,35-54 years,834,11760414,7.09,Germany2000,0.855,"1,949,953,934,034",24922,Boomers
9838,Germany,2000,female,25-34 years,240,5783411,4.15,Germany2000,0.855,"1,949,953,934,034",24922,Generation X
9839,Germany,2000,female,15-24 years,137,4500217,3.04,Germany2000,0.855,"1,949,953,934,034",24922,Generation X
9840,Germany,2000,male,5-14 years,25,4562649,0.55,Germany2000,0.855,"1,949,953,934,034",24922,Millenials
9841,Germany,2000,female,5-14 years,8,4328023,0.18,Germany2000,0.855,"1,949,953,934,034",24922,Millenials
9842,Germany,2001,male,75+ years,1106,1813475,60.99,Germany2001,,"1,950,648,769,575",24874,Silent
9843,Germany,2001,male,55-74 years,2415,8745869,27.61,Germany2001,,"1,950,648,769,575",24874,Silent
9844,Germany,2001,male,35-54 years,3060,12523074,24.43,Germany2001,,"1,950,648,769,575",24874,Boomers
9845,Germany,2001,female,75+ years,764,4192492,18.22,Germany2001,,"1,950,648,769,575",24874,Silent
9846,Germany,2001,male,25-34 years,985,5850255,16.84,Germany2001,,"1,950,648,769,575",24874,Generation X
9847,Germany,2001,male,15-24 years,593,4764237,12.45,Germany2001,,"1,950,648,769,575",24874,Millenials
9848,Germany,2001,female,55-74 years,983,9568028,10.27,Germany2001,,"1,950,648,769,575",24874,Silent
9849,Germany,2001,female,35-54 years,868,12069849,7.19,Germany2001,,"1,950,648,769,575",24874,Boomers
9850,Germany,2001,female,25-34 years,221,5552605,3.98,Germany2001,,"1,950,648,769,575",24874,Generation X
9851,Germany,2001,female,15-24 years,124,4561925,2.72,Germany2001,,"1,950,648,769,575",24874,Millenials
9852,Germany,2001,male,5-14 years,37,4505958,0.82,Germany2001,,"1,950,648,769,575",24874,Millenials
9853,Germany,2001,female,5-14 years,11,4273747,0.26,Germany2001,,"1,950,648,769,575",24874,Millenials
9854,Germany,2002,male,75+ years,1147,1898834,60.41,Germany2002,,"2,079,136,081,310",26441,Silent
9855,Germany,2002,male,55-74 years,2354,8766453,26.85,Germany2002,,"2,079,136,081,310",26441,Silent
9856,Germany,2002,male,35-54 years,3088,12777078,24.17,Germany2002,,"2,079,136,081,310",26441,Boomers
9857,Germany,2002,female,75+ years,773,4251053,18.18,Germany2002,,"2,079,136,081,310",26441,Silent
9858,Germany,2002,male,25-34 years,903,5614445,16.08,Germany2002,,"2,079,136,081,310",26441,Generation X
9859,Germany,2002,male,15-24 years,609,4828748,12.61,Germany2002,,"2,079,136,081,310",26441,Millenials
9860,Germany,2002,female,55-74 years,1013,9531566,10.63,Germany2002,,"2,079,136,081,310",26441,Silent
9861,Germany,2002,female,35-54 years,905,12321464,7.34,Germany2002,,"2,079,136,081,310",26441,Boomers
9862,Germany,2002,female,25-34 years,219,5348715,4.09,Germany2002,,"2,079,136,081,310",26441,Generation X
9863,Germany,2002,female,15-24 years,141,4626561,3.05,Germany2002,,"2,079,136,081,310",26441,Millenials
9864,Germany,2002,male,5-14 years,16,4448685,0.36,Germany2002,,"2,079,136,081,310",26441,Millenials
9865,Germany,2002,female,5-14 years,8,4220169,0.19,Germany2002,,"2,079,136,081,310",26441,Millenials
9866,Germany,2003,male,75+ years,1187,2000255,59.34,Germany2003,,"2,505,733,634,312",31816,Silent
9867,Germany,2003,male,55-74 years,2416,8804362,27.44,Germany2003,,"2,505,733,634,312",31816,Silent
9868,Germany,2003,male,35-54 years,3157,12961625,24.36,Germany2003,,"2,505,733,634,312",31816,Boomers
9869,Germany,2003,female,75+ years,775,4301218,18.02,Germany2003,,"2,505,733,634,312",31816,Silent
9870,Germany,2003,male,25-34 years,868,5393875,16.09,Germany2003,,"2,505,733,634,312",31816,Generation X
9871,Germany,2003,male,15-24 years,537,4883892,11.0,Germany2003,,"2,505,733,634,312",31816,Millenials
9872,Germany,2003,female,55-74 years,925,9534506,9.7,Germany2003,,"2,505,733,634,312",31816,Silent
9873,Germany,2003,female,35-54 years,887,12507791,7.09,Germany2003,,"2,505,733,634,312",31816,Boomers
9874,Germany,2003,female,25-34 years,225,5161703,4.36,Germany2003,,"2,505,733,634,312",31816,Generation X
9875,Germany,2003,female,15-24 years,155,4683375,3.31,Germany2003,,"2,505,733,634,312",31816,Millenials
9876,Germany,2003,male,5-14 years,17,4373618,0.39,Germany2003,,"2,505,733,634,312",31816,Millenials
9877,Germany,2003,female,5-14 years,6,4150241,0.14,Germany2003,,"2,505,733,634,312",31816,Millenials
9878,Germany,2004,male,75+ years,1178,2112661,55.76,Germany2004,,"2,819,245,095,605",35772,Silent
9879,Germany,2004,male,55-74 years,2413,8860469,27.23,Germany2004,,"2,819,245,095,605",35772,Silent
9880,Germany,2004,male,35-54 years,3001,13080225,22.94,Germany2004,,"2,819,245,095,605",35772,Boomers
9881,Germany,2004,female,75+ years,746,4360252,17.11,Germany2004,,"2,819,245,095,605",35772,Silent
9882,Germany,2004,male,25-34 years,820,5196875,15.78,Germany2004,,"2,819,245,095,605",35772,Generation X
9883,Germany,2004,male,15-24 years,518,4922745,10.52,Germany2004,,"2,819,245,095,605",35772,Millenials
9884,Germany,2004,female,55-74 years,906,9568085,9.47,Germany2004,,"2,819,245,095,605",35772,Silent
9885,Germany,2004,female,35-54 years,827,12631907,6.55,Germany2004,,"2,819,245,095,605",35772,Boomers
9886,Germany,2004,female,25-34 years,180,5000272,3.6,Germany2004,,"2,819,245,095,605",35772,Generation X
9887,Germany,2004,female,15-24 years,129,4726195,2.73,Germany2004,,"2,819,245,095,605",35772,Millenials
9888,Germany,2004,male,5-14 years,16,4285546,0.37,Germany2004,,"2,819,245,095,605",35772,Millenials
9889,Germany,2004,female,5-14 years,7,4066582,0.17,Germany2004,,"2,819,245,095,605",35772,Millenials
9890,Germany,2005,male,75+ years,1160,2225555,52.12,Germany2005,0.887,"2,861,410,272,354",36289,Silent
9891,Germany,2005,male,55-74 years,2269,8943091,25.37,Germany2005,0.887,"2,861,410,272,354",36289,Silent
9892,Germany,2005,male,35-54 years,2875,13137730,21.88,Germany2005,0.887,"2,861,410,272,354",36289,Boomers
9893,Germany,2005,female,75+ years,664,4422784,15.01,Germany2005,0.887,"2,861,410,272,354",36289,Silent
9894,Germany,2005,male,25-34 years,730,5056621,14.44,Germany2005,0.887,"2,861,410,272,354",36289,Generation X
9895,Germany,2005,female,55-74 years,939,9632657,9.75,Germany2005,0.887,"2,861,410,272,354",36289,Silent
9896,Germany,2005,male,15-24 years,479,4939294,9.7,Germany2005,0.887,"2,861,410,272,354",36289,Millenials
9897,Germany,2005,female,35-54 years,840,12685901,6.62,Germany2005,0.887,"2,861,410,272,354",36289,Boomers
9898,Germany,2005,female,25-34 years,171,4889216,3.5,Germany2005,0.887,"2,861,410,272,354",36289,Generation X
9899,Germany,2005,female,15-24 years,117,4744626,2.47,Germany2005,0.887,"2,861,410,272,354",36289,Millenials
9900,Germany,2005,male,5-14 years,18,4194004,0.43,Germany2005,0.887,"2,861,410,272,354",36289,Millenials
9901,Germany,2005,female,5-14 years,8,3979775,0.2,Germany2005,0.887,"2,861,410,272,354",36289,Millenials
9902,Germany,2006,male,75+ years,1160,2328668,49.81,Germany2006,,"3,002,446,368,084",38088,Silent
9903,Germany,2006,male,55-74 years,2314,9032770,25.62,Germany2006,,"3,002,446,368,084",38088,Silent
9904,Germany,2006,male,35-54 years,2653,13148811,20.18,Germany2006,,"3,002,446,368,084",38088,Boomers
9905,Germany,2006,female,75+ years,611,4471494,13.66,Germany2006,,"3,002,446,368,084",38088,Silent
9906,Germany,2006,male,25-34 years,629,4963413,12.67,Germany2006,,"3,002,446,368,084",38088,Generation X
9907,Germany,2006,male,15-24 years,455,4922196,9.24,Germany2006,,"3,002,446,368,084",38088,Millenials
9908,Germany,2006,female,55-74 years,826,9713785,8.5,Germany2006,,"3,002,446,368,084",38088,Silent
9909,Germany,2006,female,35-54 years,832,12694086,6.55,Germany2006,,"3,002,446,368,084",38088,Boomers
9910,Germany,2006,female,25-34 years,154,4819150,3.2,Germany2006,,"3,002,446,368,084",38088,Generation X
9911,Germany,2006,female,15-24 years,112,4727172,2.37,Germany2006,,"3,002,446,368,084",38088,Millenials
9912,Germany,2006,male,5-14 years,20,4107557,0.49,Germany2006,,"3,002,446,368,084",38088,Millenials
9913,Germany,2006,female,5-14 years,9,3899892,0.23,Germany2006,,"3,002,446,368,084",38088,Millenials
9914,Germany,2007,male,75+ years,1143,2417463,47.28,Germany2007,,"3,439,953,462,907",43667,Silent
9915,Germany,2007,male,55-74 years,2213,9135373,24.22,Germany2007,,"3,439,953,462,907",43667,Silent
9916,Germany,2007,male,35-54 years,2539,13116847,19.36,Germany2007,,"3,439,953,462,907",43667,Boomers
9917,Germany,2007,male,25-34 years,654,4913538,13.31,Germany2007,,"3,439,953,462,907",43667,Generation X
9918,Germany,2007,female,75+ years,595,4503136,13.21,Germany2007,,"3,439,953,462,907",43667,Silent
9919,Germany,2007,male,15-24 years,448,4875778,9.19,Germany2007,,"3,439,953,462,907",43667,Millenials
9920,Germany,2007,female,55-74 years,796,9816096,8.11,Germany2007,,"3,439,953,462,907",43667,Silent
9921,Germany,2007,female,35-54 years,742,12662132,5.86,Germany2007,,"3,439,953,462,907",43667,Boomers
9922,Germany,2007,female,25-34 years,145,4782312,3.03,Germany2007,,"3,439,953,462,907",43667,Generation X
9923,Germany,2007,female,15-24 years,110,4678848,2.35,Germany2007,,"3,439,953,462,907",43667,Millenials
9924,Germany,2007,male,5-14 years,15,4039955,0.37,Germany2007,,"3,439,953,462,907",43667,Generation Z
9925,Germany,2007,female,5-14 years,9,3835107,0.23,Germany2007,,"3,439,953,462,907",43667,Generation Z
9926,Germany,2008,male,75+ years,1149,2496685,46.02,Germany2008,,"3,752,365,607,148",47702,Silent
9927,Germany,2008,male,55-74 years,2199,9240436,23.8,Germany2008,,"3,752,365,607,148",47702,Silent
9928,Germany,2008,male,35-54 years,2598,13021164,19.95,Germany2008,,"3,752,365,607,148",47702,Boomers
9929,Germany,2008,female,75+ years,592,4521561,13.09,Germany2008,,"3,752,365,607,148",47702,Silent
9930,Germany,2008,male,25-34 years,632,4906502,12.88,Germany2008,,"3,752,365,607,148",47702,Generation X
9931,Germany,2008,male,15-24 years,456,4821264,9.46,Germany2008,,"3,752,365,607,148",47702,Millenials
9932,Germany,2008,female,55-74 years,768,9926040,7.74,Germany2008,,"3,752,365,607,148",47702,Silent
9933,Germany,2008,female,35-54 years,761,12574802,6.05,Germany2008,,"3,752,365,607,148",47702,Boomers
9934,Germany,2008,female,25-34 years,157,4780395,3.28,Germany2008,,"3,752,365,607,148",47702,Generation X
9935,Germany,2008,female,15-24 years,130,4619410,2.81,Germany2008,,"3,752,365,607,148",47702,Millenials
9936,Germany,2008,male,5-14 years,11,3978422,0.28,Germany2008,,"3,752,365,607,148",47702,Generation Z
9937,Germany,2008,female,5-14 years,6,3776108,0.16,Germany2008,,"3,752,365,607,148",47702,Generation Z
9938,Germany,2009,male,75+ years,1209,2599960,46.5,Germany2009,,"3,418,005,001,389",43570,Silent
9939,Germany,2009,male,55-74 years,2277,9307706,24.46,Germany2009,,"3,418,005,001,389",43570,Silent
9940,Germany,2009,male,35-54 years,2628,12872657,20.42,Germany2009,,"3,418,005,001,389",43570,Boomers
9941,Germany,2009,male,25-34 years,637,4909814,12.97,Germany2009,,"3,418,005,001,389",43570,Generation X
9942,Germany,2009,female,75+ years,520,4569198,11.38,Germany2009,,"3,418,005,001,389",43570,Silent
9943,Germany,2009,male,15-24 years,443,4760066,9.31,Germany2009,,"3,418,005,001,389",43570,Millenials
9944,Germany,2009,female,55-74 years,789,9995593,7.89,Germany2009,,"3,418,005,001,389",43570,Silent
9945,Germany,2009,female,35-54 years,788,12445519,6.33,Germany2009,,"3,418,005,001,389",43570,Boomers
9946,Germany,2009,female,25-34 years,146,4784538,3.05,Germany2009,,"3,418,005,001,389",43570,Generation X
9947,Germany,2009,female,15-24 years,121,4552176,2.66,Germany2009,,"3,418,005,001,389",43570,Millenials
9948,Germany,2009,male,5-14 years,12,3925018,0.31,Germany2009,,"3,418,005,001,389",43570,Generation Z
9949,Germany,2009,female,5-14 years,9,3726357,0.24,Germany2009,,"3,418,005,001,389",43570,Generation Z
9950,Germany,2010,male,75+ years,1277,2742959,46.56,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Silent
9951,Germany,2010,male,55-74 years,2358,9350157,25.22,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Silent
9952,Germany,2010,male,35-54 years,2605,12731842,20.46,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Generation X
9953,Germany,2010,male,25-34 years,735,4940288,14.88,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Generation X
9954,Germany,2010,female,75+ years,588,4669323,12.59,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Silent
9955,Germany,2010,male,15-24 years,474,4702588,10.08,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Millenials
9956,Germany,2010,female,55-74 years,851,10027136,8.49,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Silent
9957,Germany,2010,female,35-54 years,805,12316695,6.54,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Generation X
9958,Germany,2010,female,25-34 years,177,4807946,3.68,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Generation X
9959,Germany,2010,female,15-24 years,132,4489057,2.94,Germany2010,0.9059999999999999,"3,417,094,562,649",43614,Millenials
