,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
21710,Saint Vincent and Grenadines,1997,female,5-14 years,0,11950,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Millenials
21711,Saint Vincent and Grenadines,1997,female,55-74 years,0,5289,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Silent
21712,Saint Vincent and Grenadines,1997,female,75+ years,0,1780,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,G.I. Generation
21713,Saint Vincent and Grenadines,1997,male,5-14 years,0,12124,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Millenials
21714,Saint Vincent and Grenadines,1997,male,55-74 years,0,4666,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Silent
21715,Saint Vincent and Grenadines,1997,male,75+ years,0,1245,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,G.I. Generation
21716,Saint Vincent and Grenadines,1998,male,75+ years,1,1251,79.94,Saint Vincent and Grenadines1998,,"373,619,852",3874,G.I. Generation
21717,Saint Vincent and Grenadines,1998,male,55-74 years,2,4684,42.7,Saint Vincent and Grenadines1998,,"373,619,852",3874,Silent
21718,Saint Vincent and Grenadines,1998,male,35-54 years,4,10556,37.89,Saint Vincent and Grenadines1998,,"373,619,852",3874,Boomers
21719,Saint Vincent and Grenadines,1998,male,25-34 years,3,8852,33.89,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
21720,Saint Vincent and Grenadines,1998,female,15-24 years,0,10819,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
21721,Saint Vincent and Grenadines,1998,female,25-34 years,0,8318,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
21722,Saint Vincent and Grenadines,1998,female,35-54 years,0,10094,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Boomers
21723,Saint Vincent and Grenadines,1998,female,5-14 years,0,11738,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Millenials
21724,Saint Vincent and Grenadines,1998,female,55-74 years,0,5226,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Silent
21725,Saint Vincent and Grenadines,1998,female,75+ years,0,1810,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,G.I. Generation
21726,Saint Vincent and Grenadines,1998,male,15-24 years,0,11181,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
21727,Saint Vincent and Grenadines,1998,male,5-14 years,0,11920,0.0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Millenials
21728,Saint Vincent and Grenadines,1999,male,35-54 years,4,11082,36.09,Saint Vincent and Grenadines1999,,"390,719,148",4041,Boomers
21729,Saint Vincent and Grenadines,1999,male,55-74 years,1,4717,21.2,Saint Vincent and Grenadines1999,,"390,719,148",4041,Silent
21730,Saint Vincent and Grenadines,1999,male,5-14 years,1,11747,8.51,Saint Vincent and Grenadines1999,,"390,719,148",4041,Millenials
21731,Saint Vincent and Grenadines,1999,female,15-24 years,0,10747,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
21732,Saint Vincent and Grenadines,1999,female,25-34 years,0,8186,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
21733,Saint Vincent and Grenadines,1999,female,35-54 years,0,10547,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Boomers
21734,Saint Vincent and Grenadines,1999,female,5-14 years,0,11554,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Millenials
21735,Saint Vincent and Grenadines,1999,female,55-74 years,0,5187,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Silent
21736,Saint Vincent and Grenadines,1999,female,75+ years,0,1840,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,G.I. Generation
21737,Saint Vincent and Grenadines,1999,male,15-24 years,0,11093,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
21738,Saint Vincent and Grenadines,1999,male,25-34 years,0,8736,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
21739,Saint Vincent and Grenadines,1999,male,75+ years,0,1249,0.0,Saint Vincent and Grenadines1999,,"390,719,148",4041,G.I. Generation
21740,Saint Vincent and Grenadines,2000,male,35-54 years,3,11565,25.94,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Boomers
21741,Saint Vincent and Grenadines,2000,male,15-24 years,2,11006,18.17,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
21742,Saint Vincent and Grenadines,2000,female,15-24 years,0,10682,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
21743,Saint Vincent and Grenadines,2000,female,25-34 years,0,8075,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
21744,Saint Vincent and Grenadines,2000,female,35-54 years,0,10952,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Boomers
21745,Saint Vincent and Grenadines,2000,female,5-14 years,0,11396,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Millenials
21746,Saint Vincent and Grenadines,2000,female,55-74 years,0,5182,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Silent
21747,Saint Vincent and Grenadines,2000,female,75+ years,0,1861,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,G.I. Generation
21748,Saint Vincent and Grenadines,2000,male,25-34 years,0,8625,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
21749,Saint Vincent and Grenadines,2000,male,5-14 years,0,11593,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Millenials
21750,Saint Vincent and Grenadines,2000,male,55-74 years,0,4776,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Silent
21751,Saint Vincent and Grenadines,2000,male,75+ years,0,1243,0.0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,G.I. Generation
21752,Saint Vincent and Grenadines,2001,male,75+ years,1,1260,79.37,Saint Vincent and Grenadines2001,,"430,040,370",4418,Silent
21753,Saint Vincent and Grenadines,2001,male,35-54 years,3,11990,25.02,Saint Vincent and Grenadines2001,,"430,040,370",4418,Boomers
21754,Saint Vincent and Grenadines,2001,male,25-34 years,2,8657,23.1,Saint Vincent and Grenadines2001,,"430,040,370",4418,Generation X
21755,Saint Vincent and Grenadines,2001,male,55-74 years,1,4798,20.84,Saint Vincent and Grenadines2001,,"430,040,370",4418,Silent
21756,Saint Vincent and Grenadines,2001,female,25-34 years,1,8112,12.33,Saint Vincent and Grenadines2001,,"430,040,370",4418,Generation X
21757,Saint Vincent and Grenadines,2001,female,15-24 years,0,10638,0.0,Saint Vincent and Grenadines2001,,"430,040,370",4418,Millenials
21758,Saint Vincent and Grenadines,2001,female,35-54 years,0,11314,0.0,Saint Vincent and Grenadines2001,,"430,040,370",4418,Boomers
21759,Saint Vincent and Grenadines,2001,female,5-14 years,0,11209,0.0,Saint Vincent and Grenadines2001,,"430,040,370",4418,Millenials
21760,Saint Vincent and Grenadines,2001,female,55-74 years,0,5142,0.0,Saint Vincent and Grenadines2001,,"430,040,370",4418,Silent
21761,Saint Vincent and Grenadines,2001,female,75+ years,0,1879,0.0,Saint Vincent and Grenadines2001,,"430,040,370",4418,Silent
21762,Saint Vincent and Grenadines,2001,male,15-24 years,0,10929,0.0,Saint Vincent and Grenadines2001,,"430,040,370",4418,Millenials
21763,Saint Vincent and Grenadines,2001,male,5-14 years,0,11413,0.0,Saint Vincent and Grenadines2001,,"430,040,370",4418,Millenials
21764,Saint Vincent and Grenadines,2002,male,75+ years,2,1270,157.48,Saint Vincent and Grenadines2002,,"461,883,444",4723,Silent
21765,Saint Vincent and Grenadines,2002,male,35-54 years,2,12383,16.15,Saint Vincent and Grenadines2002,,"461,883,444",4723,Boomers
21766,Saint Vincent and Grenadines,2002,male,25-34 years,1,8713,11.48,Saint Vincent and Grenadines2002,,"461,883,444",4723,Generation X
21767,Saint Vincent and Grenadines,2002,male,15-24 years,1,10839,9.23,Saint Vincent and Grenadines2002,,"461,883,444",4723,Millenials
21768,Saint Vincent and Grenadines,2002,female,35-54 years,1,11640,8.59,Saint Vincent and Grenadines2002,,"461,883,444",4723,Boomers
21769,Saint Vincent and Grenadines,2002,female,15-24 years,0,10586,0.0,Saint Vincent and Grenadines2002,,"461,883,444",4723,Millenials
21770,Saint Vincent and Grenadines,2002,female,25-34 years,0,8183,0.0,Saint Vincent and Grenadines2002,,"461,883,444",4723,Generation X
21771,Saint Vincent and Grenadines,2002,female,5-14 years,0,11047,0.0,Saint Vincent and Grenadines2002,,"461,883,444",4723,Millenials
21772,Saint Vincent and Grenadines,2002,female,55-74 years,0,5140,0.0,Saint Vincent and Grenadines2002,,"461,883,444",4723,Silent
21773,Saint Vincent and Grenadines,2002,female,75+ years,0,1887,0.0,Saint Vincent and Grenadines2002,,"461,883,444",4723,Silent
21774,Saint Vincent and Grenadines,2002,male,5-14 years,0,11257,0.0,Saint Vincent and Grenadines2002,,"461,883,444",4723,Millenials
21775,Saint Vincent and Grenadines,2002,male,55-74 years,0,4854,0.0,Saint Vincent and Grenadines2002,,"461,883,444",4723,Silent
21776,Saint Vincent and Grenadines,2003,male,25-34 years,2,8774,22.79,Saint Vincent and Grenadines2003,,"481,806,296",4902,Generation X
21777,Saint Vincent and Grenadines,2003,male,55-74 years,1,4931,20.28,Saint Vincent and Grenadines2003,,"481,806,296",4902,Silent
21778,Saint Vincent and Grenadines,2003,male,35-54 years,1,12755,7.84,Saint Vincent and Grenadines2003,,"481,806,296",4902,Boomers
21779,Saint Vincent and Grenadines,2003,female,15-24 years,0,10526,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Millenials
21780,Saint Vincent and Grenadines,2003,female,25-34 years,0,8273,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Generation X
21781,Saint Vincent and Grenadines,2003,female,35-54 years,0,11938,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Boomers
21782,Saint Vincent and Grenadines,2003,female,5-14 years,0,10901,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Millenials
21783,Saint Vincent and Grenadines,2003,female,55-74 years,0,5176,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Silent
21784,Saint Vincent and Grenadines,2003,female,75+ years,0,1891,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Silent
21785,Saint Vincent and Grenadines,2003,male,15-24 years,0,10742,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Millenials
21786,Saint Vincent and Grenadines,2003,male,5-14 years,0,11110,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Millenials
21787,Saint Vincent and Grenadines,2003,male,75+ years,0,1275,0.0,Saint Vincent and Grenadines2003,,"481,806,296",4902,Silent
21788,Saint Vincent and Grenadines,2004,male,55-74 years,1,5030,19.88,Saint Vincent and Grenadines2004,,"521,975,111",5286,Silent
21789,Saint Vincent and Grenadines,2004,male,35-54 years,2,13116,15.25,Saint Vincent and Grenadines2004,,"521,975,111",5286,Boomers
21790,Saint Vincent and Grenadines,2004,male,25-34 years,1,8823,11.33,Saint Vincent and Grenadines2004,,"521,975,111",5286,Generation X
21791,Saint Vincent and Grenadines,2004,female,15-24 years,0,10459,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Millenials
21792,Saint Vincent and Grenadines,2004,female,25-34 years,0,8353,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Generation X
21793,Saint Vincent and Grenadines,2004,female,35-54 years,0,12215,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Boomers
21794,Saint Vincent and Grenadines,2004,female,5-14 years,0,10749,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Millenials
21795,Saint Vincent and Grenadines,2004,female,55-74 years,0,5239,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Silent
21796,Saint Vincent and Grenadines,2004,female,75+ years,0,1885,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Silent
21797,Saint Vincent and Grenadines,2004,male,15-24 years,0,10640,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Millenials
21798,Saint Vincent and Grenadines,2004,male,5-14 years,0,10961,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Millenials
21799,Saint Vincent and Grenadines,2004,male,75+ years,0,1270,0.0,Saint Vincent and Grenadines2004,,"521,975,111",5286,Silent
21800,Saint Vincent and Grenadines,2005,male,15-24 years,4,10542,37.94,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Millenials
21801,Saint Vincent and Grenadines,2005,male,35-54 years,2,13458,14.86,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Boomers
21802,Saint Vincent and Grenadines,2005,male,25-34 years,1,8846,11.3,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Generation X
21803,Saint Vincent and Grenadines,2005,female,35-54 years,1,12482,8.01,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Boomers
21804,Saint Vincent and Grenadines,2005,female,15-24 years,0,10390,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Millenials
21805,Saint Vincent and Grenadines,2005,female,25-34 years,0,8413,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Generation X
21806,Saint Vincent and Grenadines,2005,female,5-14 years,0,10587,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Millenials
21807,Saint Vincent and Grenadines,2005,female,55-74 years,0,5331,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Silent
21808,Saint Vincent and Grenadines,2005,female,75+ years,0,1869,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Silent
21809,Saint Vincent and Grenadines,2005,male,5-14 years,0,10795,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Millenials
21810,Saint Vincent and Grenadines,2005,male,55-74 years,0,5148,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Silent
21811,Saint Vincent and Grenadines,2005,male,75+ years,0,1257,0.0,Saint Vincent and Grenadines2005,0.6970000000000001,"550,728,667",5556,Silent
21812,Saint Vincent and Grenadines,2006,male,75+ years,1,1269,78.8,Saint Vincent and Grenadines2006,,"610,930,037",6142,Silent
21813,Saint Vincent and Grenadines,2006,male,35-54 years,2,13702,14.6,Saint Vincent and Grenadines2006,,"610,930,037",6142,Boomers
21814,Saint Vincent and Grenadines,2006,male,25-34 years,1,8894,11.24,Saint Vincent and Grenadines2006,,"610,930,037",6142,Generation X
21815,Saint Vincent and Grenadines,2006,male,15-24 years,1,10473,9.55,Saint Vincent and Grenadines2006,,"610,930,037",6142,Millenials
21816,Saint Vincent and Grenadines,2006,female,35-54 years,1,12698,7.88,Saint Vincent and Grenadines2006,,"610,930,037",6142,Boomers
21817,Saint Vincent and Grenadines,2006,female,15-24 years,0,10320,0.0,Saint Vincent and Grenadines2006,,"610,930,037",6142,Millenials
21818,Saint Vincent and Grenadines,2006,female,25-34 years,0,8494,0.0,Saint Vincent and Grenadines2006,,"610,930,037",6142,Generation X
21819,Saint Vincent and Grenadines,2006,female,5-14 years,0,10460,0.0,Saint Vincent and Grenadines2006,,"610,930,037",6142,Millenials
21820,Saint Vincent and Grenadines,2006,female,55-74 years,0,5404,0.0,Saint Vincent and Grenadines2006,,"610,930,037",6142,Silent
21821,Saint Vincent and Grenadines,2006,female,75+ years,0,1857,0.0,Saint Vincent and Grenadines2006,,"610,930,037",6142,Silent
21822,Saint Vincent and Grenadines,2006,male,5-14 years,0,10674,0.0,Saint Vincent and Grenadines2006,,"610,930,037",6142,Millenials
21823,Saint Vincent and Grenadines,2006,male,55-74 years,0,5218,0.0,Saint Vincent and Grenadines2006,,"610,930,037",6142,Silent
21824,Saint Vincent and Grenadines,2007,male,25-34 years,4,8927,44.81,Saint Vincent and Grenadines2007,,"651,833,333",6539,Generation X
21825,Saint Vincent and Grenadines,2007,male,15-24 years,3,10403,28.84,Saint Vincent and Grenadines2007,,"651,833,333",6539,Millenials
21826,Saint Vincent and Grenadines,2007,male,35-54 years,4,13920,28.74,Saint Vincent and Grenadines2007,,"651,833,333",6539,Boomers
21827,Saint Vincent and Grenadines,2007,female,15-24 years,0,10243,0.0,Saint Vincent and Grenadines2007,,"651,833,333",6539,Millenials
21828,Saint Vincent and Grenadines,2007,female,25-34 years,0,8564,0.0,Saint Vincent and Grenadines2007,,"651,833,333",6539,Generation X
21829,Saint Vincent and Grenadines,2007,female,35-54 years,0,12889,0.0,Saint Vincent and Grenadines2007,,"651,833,333",6539,Boomers
21830,Saint Vincent and Grenadines,2007,female,5-14 years,0,10307,0.0,Saint Vincent and Grenadines2007,,"651,833,333",6539,Generation Z
