,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
26628,United Kingdom,1997,female,25-34 years,171,4576730,3.74,United Kingdom1997,,"1,552,483,628,029",28091,Generation X
26629,United Kingdom,1997,female,15-24 years,82,3520027,2.33,United Kingdom1997,,"1,552,483,628,029",28091,Generation X
26630,United Kingdom,1997,female,5-14 years,4,3732059,0.11,United Kingdom1997,,"1,552,483,628,029",28091,Millenials
26631,United Kingdom,1997,male,5-14 years,3,3929285,0.08,United Kingdom1997,,"1,552,483,628,029",28091,Millenials
26632,United Kingdom,1998,male,25-34 years,968,4695840,20.61,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
26633,United Kingdom,1998,male,35-54 years,1280,8158001,15.69,United Kingdom1998,,"1,638,511,096,390",29508,Boomers
26634,United Kingdom,1998,male,75+ years,204,1534356,13.3,United Kingdom1998,,"1,638,511,096,390",29508,G.I. Generation
26635,United Kingdom,1998,male,55-74 years,571,5191604,11.0,United Kingdom1998,,"1,638,511,096,390",29508,Silent
26636,United Kingdom,1998,male,15-24 years,382,3673423,10.4,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
26637,United Kingdom,1998,female,75+ years,122,2797439,4.36,United Kingdom1998,,"1,638,511,096,390",29508,G.I. Generation
26638,United Kingdom,1998,female,55-74 years,244,5664521,4.31,United Kingdom1998,,"1,638,511,096,390",29508,Silent
26639,United Kingdom,1998,female,35-54 years,334,8098801,4.12,United Kingdom1998,,"1,638,511,096,390",29508,Boomers
26640,United Kingdom,1998,female,25-34 years,177,4508772,3.93,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
26641,United Kingdom,1998,female,15-24 years,101,3501036,2.88,United Kingdom1998,,"1,638,511,096,390",29508,Generation X
26642,United Kingdom,1998,female,5-14 years,4,3753737,0.11,United Kingdom1998,,"1,638,511,096,390",29508,Millenials
26643,United Kingdom,1998,male,5-14 years,2,3949849,0.05,United Kingdom1998,,"1,638,511,096,390",29508,Millenials
26644,United Kingdom,1999,male,25-34 years,839,4615720,18.18,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
26645,United Kingdom,1999,male,35-54 years,1361,8305433,16.39,United Kingdom1999,,"1,665,623,685,488",29832,Boomers
26646,United Kingdom,1999,male,75+ years,242,1562363,15.49,United Kingdom1999,,"1,665,623,685,488",29832,G.I. Generation
26647,United Kingdom,1999,male,55-74 years,604,5254251,11.5,United Kingdom1999,,"1,665,623,685,488",29832,Silent
26648,United Kingdom,1999,male,15-24 years,393,3680455,10.68,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
26649,United Kingdom,1999,female,75+ years,144,2807489,5.13,United Kingdom1999,,"1,665,623,685,488",29832,G.I. Generation
26650,United Kingdom,1999,female,35-54 years,369,8226330,4.49,United Kingdom1999,,"1,665,623,685,488",29832,Boomers
26651,United Kingdom,1999,female,55-74 years,232,5703910,4.07,United Kingdom1999,,"1,665,623,685,488",29832,Silent
26652,United Kingdom,1999,female,25-34 years,171,4419817,3.87,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
26653,United Kingdom,1999,female,15-24 years,88,3503102,2.51,United Kingdom1999,,"1,665,623,685,488",29832,Generation X
26654,United Kingdom,1999,male,5-14 years,4,3975507,0.1,United Kingdom1999,,"1,665,623,685,488",29832,Millenials
26655,United Kingdom,1999,female,5-14 years,1,3778962,0.03,United Kingdom1999,,"1,665,623,685,488",29832,Millenials
26656,United Kingdom,2000,male,25-34 years,768,4536556,16.93,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
26657,United Kingdom,2000,male,35-54 years,1357,8459117,16.04,United Kingdom2000,0.865,"1,647,951,278,560",29358,Boomers
26658,United Kingdom,2000,male,75+ years,223,1589527,14.03,United Kingdom2000,0.865,"1,647,951,278,560",29358,G.I. Generation
26659,United Kingdom,2000,male,55-74 years,568,5314648,10.69,United Kingdom2000,0.865,"1,647,951,278,560",29358,Silent
26660,United Kingdom,2000,male,15-24 years,390,3709456,10.51,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
26661,United Kingdom,2000,female,35-54 years,386,8366055,4.61,United Kingdom2000,0.865,"1,647,951,278,560",29358,Boomers
26662,United Kingdom,2000,female,75+ years,109,2816810,3.87,United Kingdom2000,0.865,"1,647,951,278,560",29358,G.I. Generation
26663,United Kingdom,2000,female,25-34 years,167,4332330,3.85,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
26664,United Kingdom,2000,female,55-74 years,212,5750273,3.69,United Kingdom2000,0.865,"1,647,951,278,560",29358,Silent
26665,United Kingdom,2000,female,15-24 years,101,3523496,2.87,United Kingdom2000,0.865,"1,647,951,278,560",29358,Generation X
26666,United Kingdom,2000,male,5-14 years,5,3967341,0.13,United Kingdom2000,0.865,"1,647,951,278,560",29358,Millenials
26667,United Kingdom,2000,female,5-14 years,4,3768300,0.11,United Kingdom2000,0.865,"1,647,951,278,560",29358,Millenials
26668,United Kingdom,2001,male,25-34 years,723,4243590,17.04,United Kingdom2001,,"1,621,510,004,318",29179,Generation X
26669,United Kingdom,2001,male,35-54 years,1317,8222369,16.02,United Kingdom2001,,"1,621,510,004,318",29179,Boomers
26670,United Kingdom,2001,male,75+ years,225,1618917,13.9,United Kingdom2001,,"1,621,510,004,318",29179,Silent
26671,United Kingdom,2001,male,55-74 years,569,5390372,10.56,United Kingdom2001,,"1,621,510,004,318",29179,Silent
26672,United Kingdom,2001,male,15-24 years,361,3650328,9.89,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
26673,United Kingdom,2001,female,35-54 years,373,8374702,4.45,United Kingdom2001,,"1,621,510,004,318",29179,Boomers
26674,United Kingdom,2001,female,55-74 years,239,5820231,4.11,United Kingdom2001,,"1,621,510,004,318",29179,Silent
26675,United Kingdom,2001,female,75+ years,106,2801024,3.78,United Kingdom2001,,"1,621,510,004,318",29179,Silent
26676,United Kingdom,2001,female,25-34 years,136,4251558,3.2,United Kingdom2001,,"1,621,510,004,318",29179,Generation X
26677,United Kingdom,2001,female,15-24 years,72,3581981,2.01,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
26678,United Kingdom,2001,male,5-14 years,4,3902253,0.1,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
26679,United Kingdom,2001,female,5-14 years,3,3714668,0.08,United Kingdom2001,,"1,621,510,004,318",29179,Millenials
26680,United Kingdom,2002,male,25-34 years,747,4114056,18.16,United Kingdom2002,,"1,768,408,273,381",31630,Generation X
26681,United Kingdom,2002,male,35-54 years,1350,8250038,16.36,United Kingdom2002,,"1,768,408,273,381",31630,Boomers
26682,United Kingdom,2002,male,75+ years,175,1653523,10.58,United Kingdom2002,,"1,768,408,273,381",31630,Silent
26683,United Kingdom,2002,male,55-74 years,564,5545751,10.17,United Kingdom2002,,"1,768,408,273,381",31630,Silent
26684,United Kingdom,2002,male,15-24 years,323,3758190,8.59,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
26685,United Kingdom,2002,female,75+ years,117,2817222,4.15,United Kingdom2002,,"1,768,408,273,381",31630,Silent
26686,United Kingdom,2002,female,35-54 years,349,8405892,4.15,United Kingdom2002,,"1,768,408,273,381",31630,Boomers
26687,United Kingdom,2002,female,25-34 years,170,4149794,4.1,United Kingdom2002,,"1,768,408,273,381",31630,Generation X
26688,United Kingdom,2002,female,55-74 years,222,5969004,3.72,United Kingdom2002,,"1,768,408,273,381",31630,Silent
26689,United Kingdom,2002,female,15-24 years,90,3642294,2.47,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
26690,United Kingdom,2002,female,5-14 years,5,3706268,0.13,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
26691,United Kingdom,2002,male,5-14 years,5,3896912,0.13,United Kingdom2002,,"1,768,408,273,381",31630,Millenials
26692,United Kingdom,2003,male,25-34 years,637,4023648,15.83,United Kingdom2003,,"2,038,395,102,041",36289,Generation X
26693,United Kingdom,2003,male,35-54 years,1311,8282037,15.83,United Kingdom2003,,"2,038,395,102,041",36289,Boomers
26694,United Kingdom,2003,male,75+ years,209,1681364,12.43,United Kingdom2003,,"2,038,395,102,041",36289,Silent
26695,United Kingdom,2003,male,55-74 years,575,5665717,10.15,United Kingdom2003,,"2,038,395,102,041",36289,Silent
26696,United Kingdom,2003,male,15-24 years,316,3854815,8.2,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
26697,United Kingdom,2003,female,35-54 years,381,8432837,4.52,United Kingdom2003,,"2,038,395,102,041",36289,Boomers
26698,United Kingdom,2003,female,75+ years,104,2821243,3.69,United Kingdom2003,,"2,038,395,102,041",36289,Silent
26699,United Kingdom,2003,female,25-34 years,144,4059897,3.55,United Kingdom2003,,"2,038,395,102,041",36289,Generation X
26700,United Kingdom,2003,female,55-74 years,207,6085995,3.4,United Kingdom2003,,"2,038,395,102,041",36289,Silent
26701,United Kingdom,2003,female,15-24 years,91,3718206,2.45,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
26702,United Kingdom,2003,female,5-14 years,2,3677964,0.05,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
26703,United Kingdom,2003,male,5-14 years,2,3868048,0.05,United Kingdom2003,,"2,038,395,102,041",36289,Millenials
