,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
25370,Trinidad and Tobago,1989,male,5-14 years,3,136000,2.21,Trinidad and Tobago1989,,"4,323,058,824",4040,Generation X
25371,Trinidad and Tobago,1989,female,5-14 years,2,132000,1.52,Trinidad and Tobago1989,,"4,323,058,824",4040,Generation X
25372,Trinidad and Tobago,1990,male,25-34 years,43,107000,40.19,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Boomers
25373,Trinidad and Tobago,1990,male,55-74 years,16,52000,30.77,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,G.I. Generation
25374,Trinidad and Tobago,1990,male,35-54 years,34,113000,30.09,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Silent
25375,Trinidad and Tobago,1990,male,15-24 years,30,115000,26.09,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Generation X
25376,Trinidad and Tobago,1990,female,15-24 years,17,114000,14.91,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Generation X
25377,Trinidad and Tobago,1990,male,75+ years,1,10000,10.0,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,G.I. Generation
25378,Trinidad and Tobago,1990,female,35-54 years,11,119000,9.24,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Silent
25379,Trinidad and Tobago,1990,female,55-74 years,5,57000,8.77,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,G.I. Generation
25380,Trinidad and Tobago,1990,female,25-34 years,8,109000,7.34,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Boomers
25381,Trinidad and Tobago,1990,female,75+ years,1,16500,6.06,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,G.I. Generation
25382,Trinidad and Tobago,1990,female,5-14 years,3,136000,2.21,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Generation X
25383,Trinidad and Tobago,1990,male,5-14 years,1,140000,0.71,Trinidad and Tobago1990,0.6729999999999999,"5,068,000,000",4656,Generation X
25384,Trinidad and Tobago,1991,male,15-24 years,42,114000,36.84,Trinidad and Tobago1991,,"5,307,905,882",4817,Generation X
25385,Trinidad and Tobago,1991,male,55-74 years,16,52000,30.77,Trinidad and Tobago1991,,"5,307,905,882",4817,Silent
25386,Trinidad and Tobago,1991,male,25-34 years,32,108000,29.63,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
25387,Trinidad and Tobago,1991,male,35-54 years,27,117000,23.08,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
25388,Trinidad and Tobago,1991,female,15-24 years,11,113000,9.73,Trinidad and Tobago1991,,"5,307,905,882",4817,Generation X
25389,Trinidad and Tobago,1991,female,35-54 years,8,121000,6.61,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
25390,Trinidad and Tobago,1991,female,75+ years,1,16000,6.25,Trinidad and Tobago1991,,"5,307,905,882",4817,G.I. Generation
25391,Trinidad and Tobago,1991,female,25-34 years,4,111000,3.6,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
25392,Trinidad and Tobago,1991,female,55-74 years,2,58000,3.45,Trinidad and Tobago1991,,"5,307,905,882",4817,Silent
25393,Trinidad and Tobago,1991,female,5-14 years,4,139000,2.88,Trinidad and Tobago1991,,"5,307,905,882",4817,Millenials
25394,Trinidad and Tobago,1991,male,5-14 years,1,143000,0.7,Trinidad and Tobago1991,,"5,307,905,882",4817,Millenials
25395,Trinidad and Tobago,1991,male,75+ years,0,10000,0.0,Trinidad and Tobago1991,,"5,307,905,882",4817,G.I. Generation
25396,Trinidad and Tobago,1992,male,75+ years,7,13700,51.09,Trinidad and Tobago1992,,"5,439,552,941",4803,G.I. Generation
25397,Trinidad and Tobago,1992,male,25-34 years,37,113500,32.6,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
25398,Trinidad and Tobago,1992,male,35-54 years,44,140500,31.32,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
25399,Trinidad and Tobago,1992,male,55-74 years,16,61400,26.06,Trinidad and Tobago1992,,"5,439,552,941",4803,Silent
25400,Trinidad and Tobago,1992,male,15-24 years,31,121600,25.49,Trinidad and Tobago1992,,"5,439,552,941",4803,Generation X
25401,Trinidad and Tobago,1992,female,15-24 years,9,102800,8.75,Trinidad and Tobago1992,,"5,439,552,941",4803,Generation X
25402,Trinidad and Tobago,1992,female,25-34 years,6,98600,6.09,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
25403,Trinidad and Tobago,1992,female,55-74 years,3,56500,5.31,Trinidad and Tobago1992,,"5,439,552,941",4803,Silent
25404,Trinidad and Tobago,1992,female,35-54 years,5,121800,4.11,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
25405,Trinidad and Tobago,1992,female,5-14 years,3,131500,2.28,Trinidad and Tobago1992,,"5,439,552,941",4803,Millenials
25406,Trinidad and Tobago,1992,male,5-14 years,2,155000,1.29,Trinidad and Tobago1992,,"5,439,552,941",4803,Millenials
25407,Trinidad and Tobago,1992,female,75+ years,0,15700,0.0,Trinidad and Tobago1992,,"5,439,552,941",4803,G.I. Generation
25408,Trinidad and Tobago,1993,male,35-54 years,59,144600,40.8,Trinidad and Tobago1993,,"4,669,488,516",4066,Boomers
25409,Trinidad and Tobago,1993,male,25-34 years,46,113000,40.71,Trinidad and Tobago1993,,"4,669,488,516",4066,Boomers
25410,Trinidad and Tobago,1993,male,55-74 years,16,62100,25.76,Trinidad and Tobago1993,,"4,669,488,516",4066,Silent
25411,Trinidad and Tobago,1993,male,15-24 years,26,123800,21.0,Trinidad and Tobago1993,,"4,669,488,516",4066,Generation X
25412,Trinidad and Tobago,1993,female,15-24 years,9,104900,8.58,Trinidad and Tobago1993,,"4,669,488,516",4066,Generation X
25413,Trinidad and Tobago,1993,male,75+ years,1,14000,7.14,Trinidad and Tobago1993,,"4,669,488,516",4066,G.I. Generation
25414,Trinidad and Tobago,1993,female,25-34 years,6,98700,6.08,Trinidad and Tobago1993,,"4,669,488,516",4066,Boomers
25415,Trinidad and Tobago,1993,female,55-74 years,3,57700,5.2,Trinidad and Tobago1993,,"4,669,488,516",4066,Silent
25416,Trinidad and Tobago,1993,female,35-54 years,6,126300,4.75,Trinidad and Tobago1993,,"4,669,488,516",4066,Boomers
25417,Trinidad and Tobago,1993,female,5-14 years,2,132100,1.51,Trinidad and Tobago1993,,"4,669,488,516",4066,Millenials
25418,Trinidad and Tobago,1993,female,75+ years,0,16000,0.0,Trinidad and Tobago1993,,"4,669,488,516",4066,G.I. Generation
25419,Trinidad and Tobago,1993,male,5-14 years,0,155100,0.0,Trinidad and Tobago1993,,"4,669,488,516",4066,Millenials
25420,Trinidad and Tobago,1994,male,55-74 years,23,62900,36.57,Trinidad and Tobago1994,,"4,947,205,860",4254,Silent
25421,Trinidad and Tobago,1994,male,25-34 years,35,112100,31.22,Trinidad and Tobago1994,,"4,947,205,860",4254,Boomers
25422,Trinidad and Tobago,1994,male,35-54 years,35,148900,23.51,Trinidad and Tobago1994,,"4,947,205,860",4254,Boomers
25423,Trinidad and Tobago,1994,male,75+ years,3,14200,21.13,Trinidad and Tobago1994,,"4,947,205,860",4254,G.I. Generation
25424,Trinidad and Tobago,1994,male,15-24 years,20,126500,15.81,Trinidad and Tobago1994,,"4,947,205,860",4254,Generation X
25425,Trinidad and Tobago,1994,female,25-34 years,10,98600,10.14,Trinidad and Tobago1994,,"4,947,205,860",4254,Boomers
25426,Trinidad and Tobago,1994,female,15-24 years,10,107700,9.29,Trinidad and Tobago1994,,"4,947,205,860",4254,Generation X
25427,Trinidad and Tobago,1994,female,35-54 years,7,130800,5.35,Trinidad and Tobago1994,,"4,947,205,860",4254,Boomers
25428,Trinidad and Tobago,1994,female,55-74 years,3,59100,5.08,Trinidad and Tobago1994,,"4,947,205,860",4254,Silent
25429,Trinidad and Tobago,1994,male,5-14 years,2,154000,1.3,Trinidad and Tobago1994,,"4,947,205,860",4254,Millenials
25430,Trinidad and Tobago,1994,female,5-14 years,0,131800,0.0,Trinidad and Tobago1994,,"4,947,205,860",4254,Millenials
25431,Trinidad and Tobago,1994,female,75+ years,0,16300,0.0,Trinidad and Tobago1994,,"4,947,205,860",4254,G.I. Generation
25432,Trinidad and Tobago,1995,male,75+ years,8,10949,73.07,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,G.I. Generation
25433,Trinidad and Tobago,1995,male,25-34 years,42,100908,41.62,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Generation X
25434,Trinidad and Tobago,1995,male,55-74 years,23,57475,40.02,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Silent
25435,Trinidad and Tobago,1995,male,35-54 years,54,144401,37.4,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Boomers
25436,Trinidad and Tobago,1995,male,15-24 years,17,115521,14.72,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Generation X
25437,Trinidad and Tobago,1995,female,25-34 years,10,101779,9.83,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Generation X
25438,Trinidad and Tobago,1995,female,15-24 years,10,113234,8.83,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Generation X
25439,Trinidad and Tobago,1995,female,35-54 years,11,142426,7.72,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Boomers
25440,Trinidad and Tobago,1995,female,55-74 years,4,65284,6.13,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Silent
25441,Trinidad and Tobago,1995,female,5-14 years,4,138208,2.89,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Millenials
25442,Trinidad and Tobago,1995,male,5-14 years,1,141921,0.7,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,Millenials
25443,Trinidad and Tobago,1995,female,75+ years,0,17067,0.0,Trinidad and Tobago1995,0.684,"5,329,214,163",4637,G.I. Generation
25444,Trinidad and Tobago,1996,male,75+ years,6,11313,53.04,Trinidad and Tobago1996,,"5,759,537,726",4982,G.I. Generation
25445,Trinidad and Tobago,1996,male,25-34 years,29,99392,29.18,Trinidad and Tobago1996,,"5,759,537,726",4982,Generation X
25446,Trinidad and Tobago,1996,male,55-74 years,17,58736,28.94,Trinidad and Tobago1996,,"5,759,537,726",4982,Silent
25447,Trinidad and Tobago,1996,male,35-54 years,43,148905,28.88,Trinidad and Tobago1996,,"5,759,537,726",4982,Boomers
25448,Trinidad and Tobago,1996,male,15-24 years,16,117770,13.59,Trinidad and Tobago1996,,"5,759,537,726",4982,Generation X
25449,Trinidad and Tobago,1996,female,15-24 years,15,115355,13.0,Trinidad and Tobago1996,,"5,759,537,726",4982,Generation X
25450,Trinidad and Tobago,1996,female,75+ years,2,17620,11.35,Trinidad and Tobago1996,,"5,759,537,726",4982,G.I. Generation
25451,Trinidad and Tobago,1996,female,55-74 years,5,66636,7.5,Trinidad and Tobago1996,,"5,759,537,726",4982,Silent
25452,Trinidad and Tobago,1996,female,25-34 years,6,100227,5.99,Trinidad and Tobago1996,,"5,759,537,726",4982,Generation X
25453,Trinidad and Tobago,1996,female,35-54 years,5,146795,3.41,Trinidad and Tobago1996,,"5,759,537,726",4982,Boomers
25454,Trinidad and Tobago,1996,female,5-14 years,2,134926,1.48,Trinidad and Tobago1996,,"5,759,537,726",4982,Millenials
25455,Trinidad and Tobago,1996,male,5-14 years,0,138510,0.0,Trinidad and Tobago1996,,"5,759,537,726",4982,Millenials
25456,Trinidad and Tobago,1997,male,75+ years,5,11601,43.1,Trinidad and Tobago1997,,"5,737,751,332",4937,G.I. Generation
25457,Trinidad and Tobago,1997,male,25-34 years,34,97588,34.84,Trinidad and Tobago1997,,"5,737,751,332",4937,Generation X
25458,Trinidad and Tobago,1997,male,55-74 years,19,60173,31.58,Trinidad and Tobago1997,,"5,737,751,332",4937,Silent
25459,Trinidad and Tobago,1997,male,35-54 years,44,153642,28.64,Trinidad and Tobago1997,,"5,737,751,332",4937,Boomers
25460,Trinidad and Tobago,1997,male,15-24 years,25,120487,20.75,Trinidad and Tobago1997,,"5,737,751,332",4937,Generation X
25461,Trinidad and Tobago,1997,female,15-24 years,13,118000,11.02,Trinidad and Tobago1997,,"5,737,751,332",4937,Generation X
25462,Trinidad and Tobago,1997,female,25-34 years,8,98330,8.14,Trinidad and Tobago1997,,"5,737,751,332",4937,Generation X
25463,Trinidad and Tobago,1997,female,55-74 years,4,68194,5.87,Trinidad and Tobago1997,,"5,737,751,332",4937,Silent
25464,Trinidad and Tobago,1997,female,35-54 years,6,151383,3.96,Trinidad and Tobago1997,,"5,737,751,332",4937,Boomers
25465,Trinidad and Tobago,1997,male,5-14 years,2,134111,1.49,Trinidad and Tobago1997,,"5,737,751,332",4937,Millenials
25466,Trinidad and Tobago,1997,female,5-14 years,0,130641,0.0,Trinidad and Tobago1997,,"5,737,751,332",4937,Millenials
25467,Trinidad and Tobago,1997,female,75+ years,0,18117,0.0,Trinidad and Tobago1997,,"5,737,751,332",4937,G.I. Generation
25468,Trinidad and Tobago,1998,male,75+ years,5,11810,42.34,Trinidad and Tobago1998,,"6,043,694,330",5175,G.I. Generation
25469,Trinidad and Tobago,1998,male,35-54 years,64,158330,40.42,Trinidad and Tobago1998,,"6,043,694,330",5175,Boomers
25470,Trinidad and Tobago,1998,male,25-34 years,32,95771,33.41,Trinidad and Tobago1998,,"6,043,694,330",5175,Generation X
25471,Trinidad and Tobago,1998,male,55-74 years,16,61816,25.88,Trinidad and Tobago1998,,"6,043,694,330",5175,Silent
25472,Trinidad and Tobago,1998,male,15-24 years,23,123518,18.62,Trinidad and Tobago1998,,"6,043,694,330",5175,Generation X
25473,Trinidad and Tobago,1998,female,75+ years,2,18573,10.77,Trinidad and Tobago1998,,"6,043,694,330",5175,G.I. Generation
25474,Trinidad and Tobago,1998,female,15-24 years,10,121015,8.26,Trinidad and Tobago1998,,"6,043,694,330",5175,Generation X
25475,Trinidad and Tobago,1998,female,25-34 years,7,96362,7.26,Trinidad and Tobago1998,,"6,043,694,330",5175,Generation X
25476,Trinidad and Tobago,1998,female,35-54 years,7,155939,4.49,Trinidad and Tobago1998,,"6,043,694,330",5175,Boomers
25477,Trinidad and Tobago,1998,female,5-14 years,3,125726,2.39,Trinidad and Tobago1998,,"6,043,694,330",5175,Millenials
25478,Trinidad and Tobago,1998,female,55-74 years,1,69981,1.43,Trinidad and Tobago1998,,"6,043,694,330",5175,Silent
25479,Trinidad and Tobago,1998,male,5-14 years,1,129083,0.77,Trinidad and Tobago1998,,"6,043,694,330",5175,Millenials
25480,Trinidad and Tobago,1999,male,55-74 years,25,63682,39.26,Trinidad and Tobago1999,,"6,808,982,521",5803,Silent
25481,Trinidad and Tobago,1999,male,25-34 years,28,94272,29.7,Trinidad and Tobago1999,,"6,808,982,521",5803,Generation X
25482,Trinidad and Tobago,1999,male,35-54 years,39,162536,23.99,Trinidad and Tobago1999,,"6,808,982,521",5803,Boomers
25483,Trinidad and Tobago,1999,male,15-24 years,16,126509,12.65,Trinidad and Tobago1999,,"6,808,982,521",5803,Generation X
25484,Trinidad and Tobago,1999,female,25-34 years,8,94694,8.45,Trinidad and Tobago1999,,"6,808,982,521",5803,Generation X
25485,Trinidad and Tobago,1999,male,75+ years,1,11927,8.38,Trinidad and Tobago1999,,"6,808,982,521",5803,G.I. Generation
25486,Trinidad and Tobago,1999,female,15-24 years,8,124040,6.45,Trinidad and Tobago1999,,"6,808,982,521",5803,Generation X
25487,Trinidad and Tobago,1999,female,35-54 years,9,160053,5.62,Trinidad and Tobago1999,,"6,808,982,521",5803,Boomers
25488,Trinidad and Tobago,1999,female,55-74 years,4,71972,5.56,Trinidad and Tobago1999,,"6,808,982,521",5803,Silent
25489,Trinidad and Tobago,1999,female,75+ years,1,19001,5.26,Trinidad and Tobago1999,,"6,808,982,521",5803,G.I. Generation
25490,Trinidad and Tobago,1999,female,5-14 years,0,120679,0.0,Trinidad and Tobago1999,,"6,808,982,521",5803,Millenials
25491,Trinidad and Tobago,1999,male,5-14 years,0,123911,0.0,Trinidad and Tobago1999,,"6,808,982,521",5803,Millenials
25492,Trinidad and Tobago,2000,male,75+ years,4,11957,33.45,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,G.I. Generation
25493,Trinidad and Tobago,2000,male,35-54 years,54,166024,32.53,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Boomers
25494,Trinidad and Tobago,2000,male,25-34 years,30,93304,32.15,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Generation X
25495,Trinidad and Tobago,2000,male,55-74 years,20,65790,30.4,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Silent
25496,Trinidad and Tobago,2000,female,75+ years,5,19412,25.76,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,G.I. Generation
25497,Trinidad and Tobago,2000,male,15-24 years,25,129187,19.35,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Generation X
25498,Trinidad and Tobago,2000,female,15-24 years,9,126792,7.1,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Generation X
25499,Trinidad and Tobago,2000,female,55-74 years,4,74148,5.39,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Silent
25500,Trinidad and Tobago,2000,female,25-34 years,5,93571,5.34,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Generation X
25501,Trinidad and Tobago,2000,female,35-54 years,7,163504,4.28,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Boomers
25502,Trinidad and Tobago,2000,female,5-14 years,2,115801,1.73,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Millenials
25503,Trinidad and Tobago,2000,male,5-14 years,1,118873,0.84,Trinidad and Tobago2000,0.7170000000000001,"8,154,338,233",6920,Millenials
25504,Trinidad and Tobago,2001,male,75+ years,7,12351,56.68,Trinidad and Tobago2001,,"8,824,873,259",7458,Silent
25505,Trinidad and Tobago,2001,male,35-54 years,61,168569,36.19,Trinidad and Tobago2001,,"8,824,873,259",7458,Boomers
25506,Trinidad and Tobago,2001,male,25-34 years,26,93774,27.73,Trinidad and Tobago2001,,"8,824,873,259",7458,Generation X
25507,Trinidad and Tobago,2001,male,55-74 years,18,67749,26.57,Trinidad and Tobago2001,,"8,824,873,259",7458,Silent
25508,Trinidad and Tobago,2001,male,15-24 years,29,131221,22.1,Trinidad and Tobago2001,,"8,824,873,259",7458,Millenials
25509,Trinidad and Tobago,2001,female,15-24 years,16,128825,12.42,Trinidad and Tobago2001,,"8,824,873,259",7458,Millenials
25510,Trinidad and Tobago,2001,female,55-74 years,5,76085,6.57,Trinidad and Tobago2001,,"8,824,873,259",7458,Silent
25511,Trinidad and Tobago,2001,female,35-54 years,10,166710,6.0,Trinidad and Tobago2001,,"8,824,873,259",7458,Boomers
25512,Trinidad and Tobago,2001,female,75+ years,1,20018,5.0,Trinidad and Tobago2001,,"8,824,873,259",7458,Silent
25513,Trinidad and Tobago,2001,female,25-34 years,4,93862,4.26,Trinidad and Tobago2001,,"8,824,873,259",7458,Generation X
25514,Trinidad and Tobago,2001,female,5-14 years,2,110619,1.81,Trinidad and Tobago2001,,"8,824,873,259",7458,Millenials
25515,Trinidad and Tobago,2001,male,5-14 years,0,113571,0.0,Trinidad and Tobago2001,,"8,824,873,259",7458,Millenials
25516,Trinidad and Tobago,2002,male,25-34 years,29,94797,30.59,Trinidad and Tobago2002,,"9,008,273,721",7578,Generation X
25517,Trinidad and Tobago,2002,male,35-54 years,49,170592,28.72,Trinidad and Tobago2002,,"9,008,273,721",7578,Boomers
25518,Trinidad and Tobago,2002,male,55-74 years,19,69926,27.17,Trinidad and Tobago2002,,"9,008,273,721",7578,Silent
