,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
11742,Iceland,1990,female,55-74 years,0,18700,0.0,Iceland1990,0.802,"6,372,905,073",27316,G.I. Generation
11743,Iceland,1990,female,75+ years,0,6800,0.0,Iceland1990,0.802,"6,372,905,073",27316,G.I. Generation
11744,Iceland,1990,male,5-14 years,0,21500,0.0,Iceland1990,0.802,"6,372,905,073",27316,Generation X
11745,Iceland,1990,male,75+ years,0,4700,0.0,Iceland1990,0.802,"6,372,905,073",27316,G.I. Generation
11746,Iceland,1991,male,15-24 years,13,21300,61.03,Iceland1991,,"6,807,365,898",28857,Generation X
11747,Iceland,1991,male,75+ years,2,4800,41.67,Iceland1991,,"6,807,365,898",28857,G.I. Generation
11748,Iceland,1991,male,55-74 years,5,17700,28.25,Iceland1991,,"6,807,365,898",28857,Silent
11749,Iceland,1991,male,35-54 years,6,30900,19.42,Iceland1991,,"6,807,365,898",28857,Boomers
11750,Iceland,1991,female,55-74 years,3,19000,15.79,Iceland1991,,"6,807,365,898",28857,Silent
11751,Iceland,1991,male,25-34 years,3,21900,13.7,Iceland1991,,"6,807,365,898",28857,Boomers
11752,Iceland,1991,female,35-54 years,3,29500,10.17,Iceland1991,,"6,807,365,898",28857,Boomers
11753,Iceland,1991,female,15-24 years,1,20600,4.85,Iceland1991,,"6,807,365,898",28857,Generation X
11754,Iceland,1991,female,5-14 years,1,20600,4.85,Iceland1991,,"6,807,365,898",28857,Millenials
11755,Iceland,1991,female,25-34 years,0,21300,0.0,Iceland1991,,"6,807,365,898",28857,Boomers
11756,Iceland,1991,female,75+ years,0,7000,0.0,Iceland1991,,"6,807,365,898",28857,G.I. Generation
11757,Iceland,1991,male,5-14 years,0,21300,0.0,Iceland1991,,"6,807,365,898",28857,Millenials
11758,Iceland,1992,male,25-34 years,9,21900,41.1,Iceland1992,,"6,976,080,331",29311,Boomers
11759,Iceland,1992,male,55-74 years,4,17900,22.35,Iceland1992,,"6,976,080,331",29311,Silent
11760,Iceland,1992,male,15-24 years,4,21200,18.87,Iceland1992,,"6,976,080,331",29311,Generation X
11761,Iceland,1992,male,35-54 years,6,31900,18.81,Iceland1992,,"6,976,080,331",29311,Boomers
11762,Iceland,1992,female,55-74 years,2,19000,10.53,Iceland1992,,"6,976,080,331",29311,Silent
11763,Iceland,1992,female,35-54 years,2,30500,6.56,Iceland1992,,"6,976,080,331",29311,Boomers
11764,Iceland,1992,female,25-34 years,1,21400,4.67,Iceland1992,,"6,976,080,331",29311,Boomers
11765,Iceland,1992,female,15-24 years,0,20500,0.0,Iceland1992,,"6,976,080,331",29311,Generation X
11766,Iceland,1992,female,5-14 years,0,20500,0.0,Iceland1992,,"6,976,080,331",29311,Millenials
11767,Iceland,1992,female,75+ years,0,7000,0.0,Iceland1992,,"6,976,080,331",29311,G.I. Generation
11768,Iceland,1992,male,5-14 years,0,21400,0.0,Iceland1992,,"6,976,080,331",29311,Millenials
11769,Iceland,1992,male,75+ years,0,4800,0.0,Iceland1992,,"6,976,080,331",29311,G.I. Generation
11770,Iceland,1993,male,15-24 years,5,21000,23.81,Iceland1993,,"6,126,456,175",25474,Generation X
11771,Iceland,1993,male,55-74 years,4,18100,22.1,Iceland1993,,"6,126,456,175",25474,Silent
11772,Iceland,1993,male,35-54 years,7,32800,21.34,Iceland1993,,"6,126,456,175",25474,Boomers
11773,Iceland,1993,male,25-34 years,3,21700,13.82,Iceland1993,,"6,126,456,175",25474,Boomers
11774,Iceland,1993,female,35-54 years,4,31500,12.7,Iceland1993,,"6,126,456,175",25474,Boomers
11775,Iceland,1993,female,55-74 years,2,19000,10.53,Iceland1993,,"6,126,456,175",25474,Silent
11776,Iceland,1993,female,25-34 years,1,21200,4.72,Iceland1993,,"6,126,456,175",25474,Boomers
11777,Iceland,1993,female,15-24 years,0,20400,0.0,Iceland1993,,"6,126,456,175",25474,Generation X
11778,Iceland,1993,female,5-14 years,0,20700,0.0,Iceland1993,,"6,126,456,175",25474,Millenials
11779,Iceland,1993,female,75+ years,0,7300,0.0,Iceland1993,,"6,126,456,175",25474,G.I. Generation
11780,Iceland,1993,male,5-14 years,0,21800,0.0,Iceland1993,,"6,126,456,175",25474,Millenials
11781,Iceland,1993,male,75+ years,0,5000,0.0,Iceland1993,,"6,126,456,175",25474,G.I. Generation
11782,Iceland,1994,female,75+ years,2,7300,27.4,Iceland1994,,"6,294,803,497",25937,G.I. Generation
11783,Iceland,1994,male,15-24 years,5,21100,23.7,Iceland1994,,"6,294,803,497",25937,Generation X
11784,Iceland,1994,male,35-54 years,8,33800,23.67,Iceland1994,,"6,294,803,497",25937,Boomers
11785,Iceland,1994,male,55-74 years,4,18200,21.98,Iceland1994,,"6,294,803,497",25937,Silent
11786,Iceland,1994,male,25-34 years,4,21500,18.6,Iceland1994,,"6,294,803,497",25937,Boomers
11787,Iceland,1994,female,55-74 years,1,19200,5.21,Iceland1994,,"6,294,803,497",25937,Silent
11788,Iceland,1994,female,15-24 years,1,20500,4.88,Iceland1994,,"6,294,803,497",25937,Generation X
11789,Iceland,1994,female,25-34 years,0,21000,0.0,Iceland1994,,"6,294,803,497",25937,Boomers
11790,Iceland,1994,female,35-54 years,0,32500,0.0,Iceland1994,,"6,294,803,497",25937,Boomers
11791,Iceland,1994,female,5-14 years,0,20700,0.0,Iceland1994,,"6,294,803,497",25937,Millenials
11792,Iceland,1994,male,5-14 years,0,21900,0.0,Iceland1994,,"6,294,803,497",25937,Millenials
11793,Iceland,1994,male,75+ years,0,5000,0.0,Iceland1994,,"6,294,803,497",25937,G.I. Generation
11794,Iceland,1995,male,25-34 years,8,21000,38.1,Iceland1995,0.826,"7,018,100,153",28680,Generation X
11795,Iceland,1995,male,55-74 years,5,18300,27.32,Iceland1995,0.826,"7,018,100,153",28680,Silent
11796,Iceland,1995,male,15-24 years,4,21300,18.78,Iceland1995,0.826,"7,018,100,153",28680,Generation X
11797,Iceland,1995,male,35-54 years,5,34900,14.33,Iceland1995,0.826,"7,018,100,153",28680,Boomers
11798,Iceland,1995,female,75+ years,1,7500,13.33,Iceland1995,0.826,"7,018,100,153",28680,G.I. Generation
11799,Iceland,1995,female,25-34 years,2,20700,9.66,Iceland1995,0.826,"7,018,100,153",28680,Generation X
11800,Iceland,1995,female,55-74 years,1,19400,5.15,Iceland1995,0.826,"7,018,100,153",28680,Silent
11801,Iceland,1995,female,35-54 years,1,33400,2.99,Iceland1995,0.826,"7,018,100,153",28680,Boomers
11802,Iceland,1995,female,15-24 years,0,20500,0.0,Iceland1995,0.826,"7,018,100,153",28680,Generation X
11803,Iceland,1995,female,5-14 years,0,20700,0.0,Iceland1995,0.826,"7,018,100,153",28680,Millenials
11804,Iceland,1995,male,5-14 years,0,21900,0.0,Iceland1995,0.826,"7,018,100,153",28680,Millenials
11805,Iceland,1995,male,75+ years,0,5100,0.0,Iceland1995,0.826,"7,018,100,153",28680,G.I. Generation
11806,Iceland,1996,male,25-34 years,9,20500,43.9,Iceland1996,,"7,330,965,239",29740,Generation X
11807,Iceland,1996,male,75+ years,2,5400,37.04,Iceland1996,,"7,330,965,239",29740,G.I. Generation
11808,Iceland,1996,male,35-54 years,8,35700,22.41,Iceland1996,,"7,330,965,239",29740,Boomers
11809,Iceland,1996,male,55-74 years,4,18300,21.86,Iceland1996,,"7,330,965,239",29740,Silent
11810,Iceland,1996,male,15-24 years,4,21500,18.6,Iceland1996,,"7,330,965,239",29740,Generation X
11811,Iceland,1996,female,75+ years,1,7600,13.16,Iceland1996,,"7,330,965,239",29740,G.I. Generation
11812,Iceland,1996,female,35-54 years,2,34300,5.83,Iceland1996,,"7,330,965,239",29740,Boomers
11813,Iceland,1996,female,55-74 years,1,19400,5.15,Iceland1996,,"7,330,965,239",29740,Silent
11814,Iceland,1996,female,15-24 years,1,20700,4.83,Iceland1996,,"7,330,965,239",29740,Generation X
11815,Iceland,1996,male,5-14 years,1,21900,4.57,Iceland1996,,"7,330,965,239",29740,Millenials
11816,Iceland,1996,female,25-34 years,0,20400,0.0,Iceland1996,,"7,330,965,239",29740,Generation X
11817,Iceland,1996,female,5-14 years,0,20800,0.0,Iceland1996,,"7,330,965,239",29740,Millenials
11818,Iceland,1997,male,55-74 years,8,18551,43.12,Iceland1997,,"7,548,912,105",30326,Silent
11819,Iceland,1997,male,75+ years,2,5429,36.84,Iceland1997,,"7,548,912,105",30326,G.I. Generation
11820,Iceland,1997,male,35-54 years,10,36576,27.34,Iceland1997,,"7,548,912,105",30326,Boomers
11821,Iceland,1997,male,25-34 years,3,20431,14.68,Iceland1997,,"7,548,912,105",30326,Generation X
11822,Iceland,1997,male,15-24 years,3,21667,13.85,Iceland1997,,"7,548,912,105",30326,Generation X
11823,Iceland,1997,female,15-24 years,2,20753,9.64,Iceland1997,,"7,548,912,105",30326,Generation X
11824,Iceland,1997,female,35-54 years,3,35184,8.53,Iceland1997,,"7,548,912,105",30326,Boomers
11825,Iceland,1997,female,55-74 years,1,19635,5.09,Iceland1997,,"7,548,912,105",30326,Silent
11826,Iceland,1997,female,25-34 years,1,20279,4.93,Iceland1997,,"7,548,912,105",30326,Generation X
11827,Iceland,1997,female,5-14 years,0,20807,0.0,Iceland1997,,"7,548,912,105",30326,Millenials
11828,Iceland,1997,female,75+ years,0,7772,0.0,Iceland1997,,"7,548,912,105",30326,G.I. Generation
11829,Iceland,1997,male,5-14 years,0,21845,0.0,Iceland1997,,"7,548,912,105",30326,Millenials
11830,Iceland,1998,male,35-54 years,9,37412,24.06,Iceland1998,,"8,453,704,212",33513,Boomers
11831,Iceland,1998,male,15-24 years,5,21660,23.08,Iceland1998,,"8,453,704,212",33513,Generation X
11832,Iceland,1998,male,55-74 years,4,18929,21.13,Iceland1998,,"8,453,704,212",33513,Silent
11833,Iceland,1998,male,25-34 years,4,20591,19.43,Iceland1998,,"8,453,704,212",33513,Generation X
11834,Iceland,1998,male,75+ years,1,5559,17.99,Iceland1998,,"8,453,704,212",33513,G.I. Generation
11835,Iceland,1998,female,75+ years,1,8020,12.47,Iceland1998,,"8,453,704,212",33513,G.I. Generation
11836,Iceland,1998,female,25-34 years,2,20400,9.8,Iceland1998,,"8,453,704,212",33513,Generation X
11837,Iceland,1998,female,35-54 years,3,36107,8.31,Iceland1998,,"8,453,704,212",33513,Boomers
11838,Iceland,1998,female,15-24 years,1,20765,4.82,Iceland1998,,"8,453,704,212",33513,Generation X
11839,Iceland,1998,female,5-14 years,0,20954,0.0,Iceland1998,,"8,453,704,212",33513,Millenials
11840,Iceland,1998,female,55-74 years,0,19896,0.0,Iceland1998,,"8,453,704,212",33513,Silent
11841,Iceland,1998,male,5-14 years,0,21960,0.0,Iceland1998,,"8,453,704,212",33513,Millenials
11842,Iceland,1999,male,35-54 years,14,38386,36.47,Iceland1999,,"8,917,286,036",34858,Boomers
11843,Iceland,1999,male,25-34 years,4,20700,19.32,Iceland1999,,"8,917,286,036",34858,Generation X
11844,Iceland,1999,male,15-24 years,4,21657,18.47,Iceland1999,,"8,917,286,036",34858,Generation X
11845,Iceland,1999,male,75+ years,1,5717,17.49,Iceland1999,,"8,917,286,036",34858,G.I. Generation
11846,Iceland,1999,female,55-74 years,2,20236,9.88,Iceland1999,,"8,917,286,036",34858,Silent
11847,Iceland,1999,female,25-34 years,2,20328,9.84,Iceland1999,,"8,917,286,036",34858,Generation X
11848,Iceland,1999,female,15-24 years,2,20961,9.54,Iceland1999,,"8,917,286,036",34858,Generation X
11849,Iceland,1999,male,55-74 years,1,19176,5.21,Iceland1999,,"8,917,286,036",34858,Silent
11850,Iceland,1999,female,35-54 years,1,37010,2.7,Iceland1999,,"8,917,286,036",34858,Boomers
11851,Iceland,1999,female,5-14 years,0,21225,0.0,Iceland1999,,"8,917,286,036",34858,Millenials
11852,Iceland,1999,female,75+ years,0,8193,0.0,Iceland1999,,"8,917,286,036",34858,G.I. Generation
11853,Iceland,1999,male,5-14 years,0,22231,0.0,Iceland1999,,"8,917,286,036",34858,Millenials
11854,Iceland,2000,male,25-34 years,13,20851,62.35,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Generation X
11855,Iceland,2000,male,15-24 years,13,21730,59.83,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Generation X
11856,Iceland,2000,male,55-74 years,6,19771,30.35,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Silent
11857,Iceland,2000,male,35-54 years,10,39024,25.63,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Boomers
11858,Iceland,2000,female,55-74 years,3,20653,14.53,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Silent
11859,Iceland,2000,female,35-54 years,4,37863,10.56,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Boomers
11860,Iceland,2000,female,15-24 years,1,21102,4.74,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Generation X
11861,Iceland,2000,female,25-34 years,0,20451,0.0,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Generation X
11862,Iceland,2000,female,5-14 years,0,21521,0.0,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Millenials
11863,Iceland,2000,female,75+ years,0,8330,0.0,Iceland2000,0.8590000000000001,"8,927,140,438",34372,G.I. Generation
11864,Iceland,2000,male,5-14 years,0,22548,0.0,Iceland2000,0.8590000000000001,"8,927,140,438",34372,Millenials
11865,Iceland,2000,male,75+ years,0,5879,0.0,Iceland2000,0.8590000000000001,"8,927,140,438",34372,G.I. Generation
11866,Iceland,2001,male,15-24 years,8,21707,36.85,Iceland2001,,"8,136,345,144",30850,Millenials
11867,Iceland,2001,male,75+ years,2,6101,32.78,Iceland2001,,"8,136,345,144",30850,Silent
11868,Iceland,2001,male,25-34 years,5,21119,23.68,Iceland2001,,"8,136,345,144",30850,Generation X
11869,Iceland,2001,male,35-54 years,9,39779,22.63,Iceland2001,,"8,136,345,144",30850,Boomers
11870,Iceland,2001,male,55-74 years,4,20268,19.74,Iceland2001,,"8,136,345,144",30850,Silent
11871,Iceland,2001,female,35-54 years,5,38708,12.92,Iceland2001,,"8,136,345,144",30850,Boomers
11872,Iceland,2001,female,25-34 years,2,20597,9.71,Iceland2001,,"8,136,345,144",30850,Generation X
11873,Iceland,2001,female,55-74 years,1,21059,4.75,Iceland2001,,"8,136,345,144",30850,Silent
11874,Iceland,2001,female,15-24 years,0,21182,0.0,Iceland2001,,"8,136,345,144",30850,Millenials
11875,Iceland,2001,female,5-14 years,0,21737,0.0,Iceland2001,,"8,136,345,144",30850,Millenials
11876,Iceland,2001,female,75+ years,0,8552,0.0,Iceland2001,,"8,136,345,144",30850,Silent
11877,Iceland,2001,male,5-14 years,0,22929,0.0,Iceland2001,,"8,136,345,144",30850,Millenials
11878,Iceland,2002,male,25-34 years,7,20997,33.34,Iceland2002,,"9,207,689,916",34556,Generation X
11879,Iceland,2002,male,55-74 years,6,20853,28.77,Iceland2002,,"9,207,689,916",34556,Silent
11880,Iceland,2002,male,15-24 years,3,21620,13.88,Iceland2002,,"9,207,689,916",34556,Millenials
11881,Iceland,2002,female,75+ years,1,8798,11.37,Iceland2002,,"9,207,689,916",34556,Silent
11882,Iceland,2002,female,35-54 years,4,39430,10.14,Iceland2002,,"9,207,689,916",34556,Boomers
11883,Iceland,2002,male,35-54 years,4,40266,9.93,Iceland2002,,"9,207,689,916",34556,Boomers
11884,Iceland,2002,female,25-34 years,2,20483,9.76,Iceland2002,,"9,207,689,916",34556,Generation X
11885,Iceland,2002,female,55-74 years,2,21481,9.31,Iceland2002,,"9,207,689,916",34556,Silent
11886,Iceland,2002,female,15-24 years,1,21091,4.74,Iceland2002,,"9,207,689,916",34556,Millenials
11887,Iceland,2002,female,5-14 years,0,21996,0.0,Iceland2002,,"9,207,689,916",34556,Millenials
11888,Iceland,2002,male,5-14 years,0,23134,0.0,Iceland2002,,"9,207,689,916",34556,Millenials
11889,Iceland,2002,male,75+ years,0,6306,0.0,Iceland2002,,"9,207,689,916",34556,Silent
11890,Iceland,2003,male,55-74 years,6,21464,27.95,Iceland2003,,"11,316,441,660",42174,Silent
11891,Iceland,2003,male,15-24 years,5,21857,22.88,Iceland2003,,"11,316,441,660",42174,Millenials
11892,Iceland,2003,male,35-54 years,8,40516,19.75,Iceland2003,,"11,316,441,660",42174,Boomers
11893,Iceland,2003,female,55-74 years,4,22054,18.14,Iceland2003,,"11,316,441,660",42174,Silent
11894,Iceland,2003,female,25-34 years,1,20281,4.93,Iceland2003,,"11,316,441,660",42174,Generation X
11895,Iceland,2003,male,25-34 years,1,20791,4.81,Iceland2003,,"11,316,441,660",42174,Generation X
11896,Iceland,2003,female,35-54 years,1,39836,2.51,Iceland2003,,"11,316,441,660",42174,Boomers
11897,Iceland,2003,female,15-24 years,0,21105,0.0,Iceland2003,,"11,316,441,660",42174,Millenials
11898,Iceland,2003,female,5-14 years,0,21939,0.0,Iceland2003,,"11,316,441,660",42174,Millenials
11899,Iceland,2003,female,75+ years,0,9063,0.0,Iceland2003,,"11,316,441,660",42174,Silent
11900,Iceland,2003,male,5-14 years,0,22892,0.0,Iceland2003,,"11,316,441,660",42174,Millenials
11901,Iceland,2003,male,75+ years,0,6532,0.0,Iceland2003,,"11,316,441,660",42174,Silent
11902,Iceland,2004,male,75+ years,3,6720,44.64,Iceland2004,,"13,722,824,251",50528,Silent
11903,Iceland,2004,male,15-24 years,6,21991,27.28,Iceland2004,,"13,722,824,251",50528,Millenials
11904,Iceland,2004,male,35-54 years,9,41248,21.82,Iceland2004,,"13,722,824,251",50528,Boomers
11905,Iceland,2004,female,25-34 years,4,20526,19.49,Iceland2004,,"13,722,824,251",50528,Generation X
11906,Iceland,2004,male,25-34 years,4,21106,18.95,Iceland2004,,"13,722,824,251",50528,Generation X
11907,Iceland,2004,male,55-74 years,4,22162,18.05,Iceland2004,,"13,722,824,251",50528,Silent
11908,Iceland,2004,female,55-74 years,2,22573,8.86,Iceland2004,,"13,722,824,251",50528,Silent
11909,Iceland,2004,female,35-54 years,2,40199,4.98,Iceland2004,,"13,722,824,251",50528,Boomers
11910,Iceland,2004,female,15-24 years,1,21091,4.74,Iceland2004,,"13,722,824,251",50528,Millenials
11911,Iceland,2004,female,5-14 years,0,21899,0.0,Iceland2004,,"13,722,824,251",50528,Millenials
11912,Iceland,2004,female,75+ years,0,9282,0.0,Iceland2004,,"13,722,824,251",50528,Silent
11913,Iceland,2004,male,5-14 years,0,22791,0.0,Iceland2004,,"13,722,824,251",50528,Millenials
11914,Iceland,2005,male,25-34 years,6,21570,27.82,Iceland2005,0.889,"16,691,490,114",60712,Generation X
11915,Iceland,2005,male,35-54 years,10,41539,24.07,Iceland2005,0.889,"16,691,490,114",60712,Boomers
11916,Iceland,2005,male,55-74 years,5,22932,21.8,Iceland2005,0.889,"16,691,490,114",60712,Silent
11917,Iceland,2005,female,35-54 years,6,40540,14.8,Iceland2005,0.889,"16,691,490,114",60712,Boomers
11918,Iceland,2005,male,15-24 years,3,22100,13.57,Iceland2005,0.889,"16,691,490,114",60712,Millenials
11919,Iceland,2005,female,55-74 years,3,23186,12.94,Iceland2005,0.889,"16,691,490,114",60712,Silent
11920,Iceland,2005,female,15-24 years,0,21198,0.0,Iceland2005,0.889,"16,691,490,114",60712,Millenials
11921,Iceland,2005,female,25-34 years,0,20904,0.0,Iceland2005,0.889,"16,691,490,114",60712,Generation X
11922,Iceland,2005,female,5-14 years,0,21721,0.0,Iceland2005,0.889,"16,691,490,114",60712,Millenials
11923,Iceland,2005,female,75+ years,0,9566,0.0,Iceland2005,0.889,"16,691,490,114",60712,Silent
11924,Iceland,2005,male,5-14 years,0,22712,0.0,Iceland2005,0.889,"16,691,490,114",60712,Millenials
11925,Iceland,2005,male,75+ years,0,6961,0.0,Iceland2005,0.889,"16,691,490,114",60712,Silent
11926,Iceland,2006,male,15-24 years,6,22771,26.35,Iceland2006,,"17,048,647,568",60243,Millenials
11927,Iceland,2006,male,35-54 years,10,44013,22.72,Iceland2006,,"17,048,647,568",60243,Boomers
11928,Iceland,2006,male,55-74 years,4,23812,16.8,Iceland2006,,"17,048,647,568",60243,Silent
