,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
14139,Kiribati,1998,female,55-74 years,0,3029,0.0,Kiribati1998,,"65,334,841",939,Silent
14140,Kiribati,1998,female,75+ years,0,516,0.0,Kiribati1998,,"65,334,841",939,G.I. Generation
14141,Kiribati,1998,male,25-34 years,0,5909,0.0,Kiribati1998,,"65,334,841",939,Generation X
14142,Kiribati,1998,male,55-74 years,0,2431,0.0,Kiribati1998,,"65,334,841",939,Silent
14143,Kiribati,1998,male,75+ years,0,304,0.0,Kiribati1998,,"65,334,841",939,G.I. Generation
14144,Kiribati,1999,female,15-24 years,0,7547,0.0,Kiribati1999,,"69,032,258",973,Generation X
14145,Kiribati,1999,female,25-34 years,0,6481,0.0,Kiribati1999,,"69,032,258",973,Generation X
14146,Kiribati,1999,female,35-54 years,0,8111,0.0,Kiribati1999,,"69,032,258",973,Boomers
14147,Kiribati,1999,female,5-14 years,0,10385,0.0,Kiribati1999,,"69,032,258",973,Millenials
14148,Kiribati,1999,female,55-74 years,0,3089,0.0,Kiribati1999,,"69,032,258",973,Silent
14149,Kiribati,1999,female,75+ years,0,521,0.0,Kiribati1999,,"69,032,258",973,G.I. Generation
14150,Kiribati,1999,male,15-24 years,0,7503,0.0,Kiribati1999,,"69,032,258",973,Generation X
14151,Kiribati,1999,male,25-34 years,0,5815,0.0,Kiribati1999,,"69,032,258",973,Generation X
14152,Kiribati,1999,male,35-54 years,0,7604,0.0,Kiribati1999,,"69,032,258",973,Boomers
14153,Kiribati,1999,male,5-14 years,0,11126,0.0,Kiribati1999,,"69,032,258",973,Millenials
14154,Kiribati,1999,male,55-74 years,0,2463,0.0,Kiribati1999,,"69,032,258",973,Silent
14155,Kiribati,1999,male,75+ years,0,293,0.0,Kiribati1999,,"69,032,258",973,G.I. Generation
14156,Kiribati,2000,female,15-24 years,0,7870,0.0,Kiribati2000,,"67,254,174",928,Generation X
14157,Kiribati,2000,female,25-34 years,0,6442,0.0,Kiribati2000,,"67,254,174",928,Generation X
14158,Kiribati,2000,female,35-54 years,0,8455,0.0,Kiribati2000,,"67,254,174",928,Boomers
14159,Kiribati,2000,female,5-14 years,0,10475,0.0,Kiribati2000,,"67,254,174",928,Millenials
14160,Kiribati,2000,female,55-74 years,0,3159,0.0,Kiribati2000,,"67,254,174",928,Silent
14161,Kiribati,2000,female,75+ years,0,522,0.0,Kiribati2000,,"67,254,174",928,G.I. Generation
14162,Kiribati,2000,male,15-24 years,0,7812,0.0,Kiribati2000,,"67,254,174",928,Generation X
14163,Kiribati,2000,male,25-34 years,0,5737,0.0,Kiribati2000,,"67,254,174",928,Generation X
14164,Kiribati,2000,male,35-54 years,0,7888,0.0,Kiribati2000,,"67,254,174",928,Boomers
14165,Kiribati,2000,male,5-14 years,0,11289,0.0,Kiribati2000,,"67,254,174",928,Millenials
14166,Kiribati,2000,male,55-74 years,0,2513,0.0,Kiribati2000,,"67,254,174",928,Silent
14167,Kiribati,2000,male,75+ years,0,278,0.0,Kiribati2000,,"67,254,174",928,G.I. Generation
14168,Kiribati,2001,female,15-24 years,0,8197,0.0,Kiribati2001,,"63,101,272",854,Millenials
14169,Kiribati,2001,female,25-34 years,0,6348,0.0,Kiribati2001,,"63,101,272",854,Generation X
14170,Kiribati,2001,female,35-54 years,0,8720,0.0,Kiribati2001,,"63,101,272",854,Boomers
14171,Kiribati,2001,female,5-14 years,0,10585,0.0,Kiribati2001,,"63,101,272",854,Millenials
14172,Kiribati,2001,female,55-74 years,0,3228,0.0,Kiribati2001,,"63,101,272",854,Silent
14173,Kiribati,2001,female,75+ years,0,539,0.0,Kiribati2001,,"63,101,272",854,Silent
14174,Kiribati,2001,male,15-24 years,0,8151,0.0,Kiribati2001,,"63,101,272",854,Millenials
14175,Kiribati,2001,male,25-34 years,0,5692,0.0,Kiribati2001,,"63,101,272",854,Generation X
14176,Kiribati,2001,male,35-54 years,0,8117,0.0,Kiribati2001,,"63,101,272",854,Boomers
14177,Kiribati,2001,male,5-14 years,0,11403,0.0,Kiribati2001,,"63,101,272",854,Millenials
14178,Kiribati,2001,male,55-74 years,0,2577,0.0,Kiribati2001,,"63,101,272",854,Silent
14179,Kiribati,2001,male,75+ years,0,294,0.0,Kiribati2001,,"63,101,272",854,Silent
