,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
23375,South Africa,2003,female,75+ years,5,411590,1.21,South Africa2003,,"175,256,916,996",4132,Silent
23376,South Africa,2003,male,15-24 years,50,4970281,1.01,South Africa2003,,"175,256,916,996",4132,Millenials
23377,South Africa,2003,male,55-74 years,16,1735290,0.92,South Africa2003,,"175,256,916,996",4132,Silent
23378,South Africa,2003,female,15-24 years,21,4917197,0.43,South Africa2003,,"175,256,916,996",4132,Millenials
23379,South Africa,2003,female,35-54 years,17,5172481,0.33,South Africa2003,,"175,256,916,996",4132,Boomers
23380,South Africa,2003,female,25-34 years,12,3937685,0.3,South Africa2003,,"175,256,916,996",4132,Generation X
23381,South Africa,2003,female,55-74 years,5,2154419,0.23,South Africa2003,,"175,256,916,996",4132,Silent
23382,South Africa,2003,male,5-14 years,4,5143653,0.08,South Africa2003,,"175,256,916,996",4132,Millenials
23383,South Africa,2003,female,5-14 years,3,5079761,0.06,South Africa2003,,"175,256,916,996",4132,Millenials
23384,South Africa,2004,male,75+ years,6,216088,2.78,South Africa2004,,"228,937,347,866",5323,Silent
23385,South Africa,2004,male,25-34 years,90,4016137,2.24,South Africa2004,,"228,937,347,866",5323,Generation X
23386,South Africa,2004,male,35-54 years,88,4851225,1.81,South Africa2004,,"228,937,347,866",5323,Boomers
23387,South Africa,2004,male,55-74 years,31,1772427,1.75,South Africa2004,,"228,937,347,866",5323,Silent
23388,South Africa,2004,male,15-24 years,71,5034637,1.41,South Africa2004,,"228,937,347,866",5323,Millenials
23389,South Africa,2004,female,15-24 years,29,4974786,0.58,South Africa2004,,"228,937,347,866",5323,Millenials
23390,South Africa,2004,female,35-54 years,27,5280926,0.51,South Africa2004,,"228,937,347,866",5323,Boomers
23391,South Africa,2004,female,25-34 years,20,4004871,0.5,South Africa2004,,"228,937,347,866",5323,Generation X
23392,South Africa,2004,female,75+ years,2,424755,0.47,South Africa2004,,"228,937,347,866",5323,Silent
23393,South Africa,2004,female,55-74 years,8,2212147,0.36,South Africa2004,,"228,937,347,866",5323,Silent
23394,South Africa,2004,male,5-14 years,8,5142164,0.16,South Africa2004,,"228,937,347,866",5323,Millenials
23395,South Africa,2004,female,5-14 years,3,5075711,0.06,South Africa2004,,"228,937,347,866",5323,Millenials
23396,South Africa,2005,male,75+ years,7,217456,3.22,South Africa2005,0.613,"257,671,413,751",5914,Silent
23397,South Africa,2005,male,25-34 years,123,4115079,2.99,South Africa2005,0.613,"257,671,413,751",5914,Generation X
23398,South Africa,2005,male,35-54 years,113,4940028,2.29,South Africa2005,0.613,"257,671,413,751",5914,Boomers
23399,South Africa,2005,male,15-24 years,84,5085130,1.65,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23400,South Africa,2005,male,55-74 years,26,1814968,1.43,South Africa2005,0.613,"257,671,413,751",5914,Silent
23401,South Africa,2005,female,75+ years,6,436545,1.37,South Africa2005,0.613,"257,671,413,751",5914,Silent
23402,South Africa,2005,female,15-24 years,37,5019979,0.74,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23403,South Africa,2005,female,55-74 years,13,2277534,0.57,South Africa2005,0.613,"257,671,413,751",5914,Silent
23404,South Africa,2005,female,35-54 years,24,5380632,0.45,South Africa2005,0.613,"257,671,413,751",5914,Boomers
23405,South Africa,2005,female,25-34 years,17,4074236,0.42,South Africa2005,0.613,"257,671,413,751",5914,Generation X
23406,South Africa,2005,female,5-14 years,4,5068338,0.08,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23407,South Africa,2005,male,5-14 years,4,5136182,0.08,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23408,South Africa,2006,male,75+ years,11,229481,4.79,South Africa2006,,"271,811,088,781",6166,Silent
23409,South Africa,2006,male,25-34 years,147,4197897,3.5,South Africa2006,,"271,811,088,781",6166,Generation X
23410,South Africa,2006,male,35-54 years,113,5016840,2.25,South Africa2006,,"271,811,088,781",6166,Boomers
23411,South Africa,2006,male,55-74 years,39,1858272,2.1,South Africa2006,,"271,811,088,781",6166,Silent
23412,South Africa,2006,male,15-24 years,98,5120804,1.91,South Africa2006,,"271,811,088,781",6166,Millenials
23413,South Africa,2006,female,75+ years,5,455513,1.1,South Africa2006,,"271,811,088,781",6166,Silent
23414,South Africa,2006,female,25-34 years,24,4128825,0.58,South Africa2006,,"271,811,088,781",6166,Generation X
23415,South Africa,2006,female,15-24 years,29,5047676,0.57,South Africa2006,,"271,811,088,781",6166,Millenials
23416,South Africa,2006,female,35-54 years,23,5474446,0.42,South Africa2006,,"271,811,088,781",6166,Boomers
23417,South Africa,2006,female,55-74 years,9,2340680,0.38,South Africa2006,,"271,811,088,781",6166,Silent
23418,South Africa,2006,male,5-14 years,9,5138413,0.18,South Africa2006,,"271,811,088,781",6166,Millenials
23419,South Africa,2006,female,5-14 years,7,5070210,0.14,South Africa2006,,"271,811,088,781",6166,Millenials
23420,South Africa,2007,male,25-34 years,86,4286162,2.01,South Africa2007,,"299,033,511,000",6708,Generation X
23421,South Africa,2007,male,35-54 years,101,5090390,1.98,South Africa2007,,"299,033,511,000",6708,Boomers
23422,South Africa,2007,male,15-24 years,92,5143929,1.79,South Africa2007,,"299,033,511,000",6708,Millenials
23423,South Africa,2007,female,75+ years,7,472676,1.48,South Africa2007,,"299,033,511,000",6708,Silent
23424,South Africa,2007,male,55-74 years,25,1905779,1.31,South Africa2007,,"299,033,511,000",6708,Silent
23425,South Africa,2007,male,75+ years,3,239229,1.25,South Africa2007,,"299,033,511,000",6708,Silent
23426,South Africa,2007,female,15-24 years,38,5065647,0.75,South Africa2007,,"299,033,511,000",6708,Millenials
23427,South Africa,2007,female,35-54 years,28,5558737,0.5,South Africa2007,,"299,033,511,000",6708,Boomers
23428,South Africa,2007,female,55-74 years,11,2411075,0.46,South Africa2007,,"299,033,511,000",6708,Silent
23429,South Africa,2007,female,25-34 years,18,4186842,0.43,South Africa2007,,"299,033,511,000",6708,Generation X
23430,South Africa,2007,male,5-14 years,6,5142720,0.12,South Africa2007,,"299,033,511,000",6708,Generation Z
23431,South Africa,2007,female,5-14 years,2,5074249,0.04,South Africa2007,,"299,033,511,000",6708,Generation Z
23432,South Africa,2008,male,75+ years,9,272288,3.31,South Africa2008,,"287,099,991,517",6573,Silent
23433,South Africa,2008,male,25-34 years,103,3943063,2.61,South Africa2008,,"287,099,991,517",6573,Generation X
23434,South Africa,2008,male,35-54 years,112,4596136,2.44,South Africa2008,,"287,099,991,517",6573,Boomers
23435,South Africa,2008,male,15-24 years,92,4976793,1.85,South Africa2008,,"287,099,991,517",6573,Millenials
23436,South Africa,2008,male,55-74 years,27,1965744,1.37,South Africa2008,,"287,099,991,517",6573,Silent
23437,South Africa,2008,female,15-24 years,35,5015977,0.7,South Africa2008,,"287,099,991,517",6573,Millenials
23438,South Africa,2008,female,35-54 years,26,5219348,0.5,South Africa2008,,"287,099,991,517",6573,Boomers
23439,South Africa,2008,female,25-34 years,20,4284107,0.47,South Africa2008,,"287,099,991,517",6573,Generation X
23440,South Africa,2008,female,75+ years,2,464061,0.43,South Africa2008,,"287,099,991,517",6573,Silent
23441,South Africa,2008,female,55-74 years,8,2481274,0.32,South Africa2008,,"287,099,991,517",6573,Silent
23442,South Africa,2008,female,5-14 years,4,5197475,0.08,South Africa2008,,"287,099,991,517",6573,Generation Z
23443,South Africa,2008,male,5-14 years,3,5264320,0.06,South Africa2008,,"287,099,991,517",6573,Generation Z
23444,South Africa,2009,male,25-34 years,80,4482123,1.78,South Africa2009,,"297,216,730,669",6517,Generation X
23445,South Africa,2009,male,55-74 years,34,2011938,1.69,South Africa2009,,"297,216,730,669",6517,Silent
23446,South Africa,2009,male,75+ years,4,249921,1.6,South Africa2009,,"297,216,730,669",6517,Silent
23447,South Africa,2009,male,35-54 years,79,5245122,1.51,South Africa2009,,"297,216,730,669",6517,Boomers
23448,South Africa,2009,male,15-24 years,77,5166324,1.49,South Africa2009,,"297,216,730,669",6517,Millenials
23449,South Africa,2009,female,15-24 years,36,5087135,0.71,South Africa2009,,"297,216,730,669",6517,Millenials
23450,South Africa,2009,female,75+ years,3,502919,0.6,South Africa2009,,"297,216,730,669",6517,Silent
23451,South Africa,2009,female,35-54 years,25,5714588,0.44,South Africa2009,,"297,216,730,669",6517,Boomers
23452,South Africa,2009,female,25-34 years,18,4321786,0.42,South Africa2009,,"297,216,730,669",6517,Generation X
23453,South Africa,2009,female,55-74 years,8,2569004,0.31,South Africa2009,,"297,216,730,669",6517,Silent
23454,South Africa,2009,male,5-14 years,6,5162677,0.12,South Africa2009,,"297,216,730,669",6517,Generation Z
23455,South Africa,2009,female,5-14 years,2,5093511,0.04,South Africa2009,,"297,216,730,669",6517,Generation Z
23456,South Africa,2010,male,75+ years,9,250341,3.6,South Africa2010,0.643,"375,298,134,440",8128,Silent
23457,South Africa,2010,male,25-34 years,106,4588964,2.31,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23458,South Africa,2010,male,55-74 years,35,2069020,1.69,South Africa2010,0.643,"375,298,134,440",8128,Silent
23459,South Africa,2010,male,35-54 years,85,5336625,1.59,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23460,South Africa,2010,male,15-24 years,56,5175095,1.08,South Africa2010,0.643,"375,298,134,440",8128,Millenials
23461,South Africa,2010,female,75+ years,4,516647,0.77,South Africa2010,0.643,"375,298,134,440",8128,Silent
23462,South Africa,2010,female,15-24 years,32,5099408,0.63,South Africa2010,0.643,"375,298,134,440",8128,Millenials
23463,South Africa,2010,female,35-54 years,28,5795087,0.48,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23464,South Africa,2010,female,25-34 years,20,4402203,0.45,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23465,South Africa,2010,female,55-74 years,8,2654031,0.3,South Africa2010,0.643,"375,298,134,440",8128,Silent
23466,South Africa,2010,male,5-14 years,8,5179048,0.15,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
23467,South Africa,2010,female,5-14 years,2,5109731,0.04,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
23468,South Africa,2011,male,25-34 years,88,4671416,1.88,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Millenials
23469,South Africa,2011,male,35-54 years,87,5470606,1.59,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Generation X
23470,South Africa,2011,male,15-24 years,77,5175523,1.49,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Millenials
23471,South Africa,2011,male,55-74 years,28,2131366,1.31,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Boomers
23472,South Africa,2011,male,75+ years,2,262348,0.76,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Silent
23473,South Africa,2011,female,75+ years,4,538536,0.74,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Silent
23474,South Africa,2011,female,15-24 years,34,5097135,0.67,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Millenials
23475,South Africa,2011,female,25-34 years,15,4483203,0.33,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Millenials
23476,South Africa,2011,female,55-74 years,7,2742168,0.26,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Boomers
23477,South Africa,2011,female,35-54 years,13,5909995,0.22,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Generation X
23478,South Africa,2011,female,5-14 years,2,5126281,0.04,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Generation Z
23479,South Africa,2011,male,5-14 years,1,5198162,0.02,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Generation Z
23480,South Africa,2012,male,75+ years,8,271907,2.94,South Africa2012,0.659,"396,332,702,639",8347,Silent
23481,South Africa,2012,male,25-34 years,128,4757896,2.69,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23482,South Africa,2012,male,15-24 years,107,5178479,2.07,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23483,South Africa,2012,male,55-74 years,35,2198707,1.59,South Africa2012,0.659,"396,332,702,639",8347,Boomers
23484,South Africa,2012,male,35-54 years,88,5612118,1.57,South Africa2012,0.659,"396,332,702,639",8347,Generation X
23485,South Africa,2012,female,15-24 years,48,5096625,0.94,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23486,South Africa,2012,female,55-74 years,13,2837036,0.46,South Africa2012,0.659,"396,332,702,639",8347,Boomers
23487,South Africa,2012,female,35-54 years,26,6027847,0.43,South Africa2012,0.659,"396,332,702,639",8347,Generation X
23488,South Africa,2012,female,25-34 years,19,4571162,0.42,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23489,South Africa,2012,female,75+ years,1,559272,0.18,South Africa2012,0.659,"396,332,702,639",8347,Silent
23490,South Africa,2012,female,5-14 years,7,5149736,0.14,South Africa2012,0.659,"396,332,702,639",8347,Generation Z
23491,South Africa,2012,male,5-14 years,7,5223471,0.13,South Africa2012,0.659,"396,332,702,639",8347,Generation Z
23492,South Africa,2013,male,25-34 years,164,4845315,3.38,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Millenials
23493,South Africa,2013,male,15-24 years,119,5182542,2.3,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Millenials
23494,South Africa,2013,male,35-54 years,128,5759158,2.22,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Generation X
23495,South Africa,2013,male,55-74 years,44,2270829,1.94,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Boomers
23496,South Africa,2013,male,75+ years,5,278931,1.79,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Silent
23497,South Africa,2013,female,75+ years,4,578958,0.69,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Silent
23498,South Africa,2013,female,25-34 years,32,4661719,0.69,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Millenials
23499,South Africa,2013,female,15-24 years,32,5097679,0.63,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Millenials
23500,South Africa,2013,female,55-74 years,15,2938056,0.51,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Boomers
23501,South Africa,2013,female,35-54 years,29,6147849,0.47,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Generation X
23502,South Africa,2013,female,5-14 years,8,5178408,0.15,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Generation Z
23503,South Africa,2013,male,5-14 years,7,5253255,0.13,South Africa2013,0.6629999999999999,"366,829,390,479",7612,Generation Z
23504,South Africa,2014,male,25-34 years,154,4927939,3.13,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Millenials
23505,South Africa,2014,male,75+ years,8,283529,2.82,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Silent
23506,South Africa,2014,male,15-24 years,126,5186816,2.43,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Millenials
23507,South Africa,2014,male,35-54 years,127,5910695,2.15,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Generation X
23508,South Africa,2014,male,55-74 years,40,2347004,1.7,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Boomers
23509,South Africa,2014,female,15-24 years,50,5100812,0.98,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Millenials
23510,South Africa,2014,female,25-34 years,32,4747193,0.67,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Millenials
23511,South Africa,2014,female,35-54 years,23,6270420,0.37,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Generation X
23512,South Africa,2014,female,55-74 years,11,3044479,0.36,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Boomers
23513,South Africa,2014,female,75+ years,2,597700,0.33,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Silent
23514,South Africa,2014,male,5-14 years,4,5285360,0.08,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Generation Z
23515,South Africa,2014,female,5-14 years,3,5210182,0.06,South Africa2014,0.6659999999999999,"350,904,575,292",7174,Generation Z
23516,South Africa,2015,male,75+ years,8,285743,2.8,South Africa2015,,"317,741,039,198",6403,Silent
23517,South Africa,2015,male,25-34 years,126,5001052,2.52,South Africa2015,,"317,741,039,198",6403,Millenials
23518,South Africa,2015,male,15-24 years,90,5190482,1.73,South Africa2015,,"317,741,039,198",6403,Millenials
23519,South Africa,2015,male,55-74 years,41,2426511,1.69,South Africa2015,,"317,741,039,198",6403,Boomers
23520,South Africa,2015,male,35-54 years,101,6066751,1.66,South Africa2015,,"317,741,039,198",6403,Generation X
23521,South Africa,2015,female,15-24 years,34,5105930,0.67,South Africa2015,,"317,741,039,198",6403,Millenials
23522,South Africa,2015,female,25-34 years,27,4822164,0.56,South Africa2015,,"317,741,039,198",6403,Millenials
23523,South Africa,2015,female,35-54 years,26,6396045,0.41,South Africa2015,,"317,741,039,198",6403,Generation X
23524,South Africa,2015,female,75+ years,2,615701,0.32,South Africa2015,,"317,741,039,198",6403,Silent
23525,South Africa,2015,female,55-74 years,10,3155486,0.32,South Africa2015,,"317,741,039,198",6403,Boomers
23526,South Africa,2015,male,5-14 years,11,5318168,0.21,South Africa2015,,"317,741,039,198",6403,Generation Z
23527,South Africa,2015,female,5-14 years,6,5243427,0.11,South Africa2015,,"317,741,039,198",6403,Generation Z
